semester,study_hours,attendance,assignment,midterm,final,grade
Spring,2.133401317353263,47.41137592675344,70.29556877827238,60.340794224375145,56.52134783576554,D
Spring,7.7692541416809675,49.24790610815751,85.94058478254664,40.784733216366504,66.22863548292719,C
Fall,3.5336866198368257,71.77173588947096,97.9903981337522,48.68403625517732,65.73714699524547,C
Fall,0.7801271091617223,60.15256986098016,81.33739730476556,41.14271180768492,50.552297863303636,D
Fall,2.9415341405939266,91.13644742214879,44.51048891950629,70.79325440776043,52.004565612094545,D
Fall,0.918987383916986,54.43080869262889,52.12523330197999,78.27484356690275,53.998005515387064,D
Fall,6.482205362000365,46.28124030481729,73.90259946942587,90.40705719213875,78.68827338862657,B
Fall,7.699578408721988,71.08535960610119,68.15304258905107,55.076223059104095,64.69086307670605,D
Fall,4.479253598667716,82.39050455068909,73.72710639987,34.73377117842299,52.34285822865263,D
Fall,2.493906185868794,73.70788159668976,84.05730301699127,61.911796474967346,63.37545216852104,D
Fall,6.46362717596432,65.7956807858176,60.35393428315042,47.83846898409149,56.204215658825404,D
Spring,1.7505861801408218,66.93792561070185,90.01809322608302,93.93249590357378,77.08140801214437,B
Fall,1.46258797523234,40.09656723685152,70.14937207640389,66.89737339340058,57.743874138386474,D
Fall,4.616006140320309,67.9309742060785,56.18196228501246,72.54108310463704,60.72123043650042,D
Spring,4.194950162363227,87.08240315273947,80.8912309979381,49.08505945011312,60.38041650394695,D
Fall,8.945225952828304,80.16880149617708,51.92331205128916,35.37828812396523,52.81109197575836,D
Fall,5.088862537097031,93.70976691900239,86.45590563901808,61.381168938654795,69.31255490526321,C
Fall,0.17876128778610445,94.33214352466061,46.430394616580166,72.35681832182675,47.872407750934975,F
Spring,5.302060464632805,95.55593419996102,68.94472640342528,61.2750092070603,62.69201517345984,D
Spring,7.140826290544932,52.496626579996516,58.4574338162983,93.32263354418507,74.99367952528321,C
Fall,7.376638729181794,66.49523328693476,58.63922995893499,94.58634016870195,76.04350550941837,B
Fall,7.465133440741761,85.37199808064427,71.08885162882282,37.43382150056208,58.33933613323748,D
Spring,5.011007667298118,72.11749701891682,96.51213249202803,95.32123094143785,86.75536070798259,A
Spring,4.549338288381817,58.05149453167692,93.62525603793463,37.957826023132974,61.73190940119068,D
Spring,6.735173940232821,54.98975705157862,99.2146419288906,50.13846199375878,73.2115894495254,C
Fall,8.42094683219405,96.96554026454936,75.9647493100864,41.1740581704617,63.697416656607345,D
Fall,1.5573337408051846,47.46499943950651,56.512818292574565,73.53079725391608,55.13211370020663,D
Fall,8.606780982921086,58.77322852070016,69.0037516093467,53.78324425479906,66.32836031150048,C
Spring,5.816683926567895,90.6660181139194,62.65743185358835,90.79851176103232,73.01574529898406,C
Spring,7.3708308975221035,94.10988492906944,76.68494187358908,70.25104855493387,73.51605796645339,C
Fall,3.923715947192976,52.21852115073876,89.43629742990865,84.80262517173546,77.5430009350436,B
Spring,9.057920745497658,75.154233509795,58.24738820869804,32.30392271205957,54.33636585929836,D
Spring,8.541137603225476,77.41257004924336,61.69161415708772,66.22606983781158,68.24934880441067,C
Fall,1.4482109860930759,54.953576627016645,99.38993757827905,67.83789947630139,69.78755679401833,C
Spring,8.237829675070987,96.88157469126067,49.48035678860765,60.34997136489636,60.40779061154358,D
Fall,9.35239776984178,80.68859467637844,49.33335858520786,58.88971077646306,61.99402328435193,D
Fall,2.4062547654959032,45.10563382371495,91.09547353433251,56.98370208805048,64.04417977994501,D
Fall,4.215804442119275,57.29573405997916,55.683619926074726,46.667624095990405,49.3721064930646,F
Fall,9.617949449162191,51.57470590297269,79.82537444367749,36.41325345707662,65.73135005862603,C
Fall,4.2887730374317545,96.3372710309372,56.38322356722408,46.58920870634817,49.766518984292404,F
Fall,3.483409736028227,47.17116951689702,82.84258993435564,88.2307285698628,75.39614687374383,B
Spring,6.4556347979101005,70.47212275737303,97.04951776724855,58.134439063345525,74.98485232805783,C
Fall,8.418429129045112,99.77297461362576,69.10831615747404,59.132723500362104,68.13327412122467,C
Fall,2.457653530511071,52.0416977010171,60.95728587172102,62.71448034186092,54.384013546454916,D
Fall,4.857580594251019,79.8656270517557,91.61915588538918,44.33602135003285,64.09723208267084,D
Spring,9.453968588601636,52.79175367706429,88.9193729449082,85.89290568131213,88.83284862769142,A
Spring,5.437985226164672,88.53948308465066,47.48951698171578,47.16654851820408,48.73839665229728,F
Spring,8.712888962825836,56.934872644624065,88.70200702321674,87.81399193963206,88.03217751079119,A
Fall,4.773584785458076,76.61510379937643,83.35578354010187,79.49685157282411,74.68822361608655,C
Spring,4.584154919074504,75.94667657958485,82.97111305451287,82.65809191559171,75.41999182619085,B
Spring,2.4140535258697735,84.90033682814271,64.24962356648109,37.785850544688046,45.6422966962072,F
Spring,2.1899420343123053,61.84809769110447,97.04877338486544,56.86704788705998,65.94621257739479,C
Spring,1.7623047350706833,61.99773708844063,82.34275698898566,94.21703829972691,74.1485275856264,C
Fall,7.194202789900625,55.605611305685265,74.16251647859838,65.05366826993945,70.07487947921638,C
Fall,9.292793389793015,60.07522065748414,71.02933006931079,31.38740114805615,59.55227926653281,D
Fall,9.777909108741538,60.82566105543576,79.50831726573651,89.39096841359786,87.11553248921683,A
Spring,3.7600318167867153,93.1575918044775,79.94391548987713,76.1039828852517,69.93922298362496,C
Fall,6.025865951981173,57.74265159192227,48.3118509938656,33.590202519206315,44.81255330919112,F
Spring,9.48288447873389,97.62965607998575,84.26261700593773,31.558656042500047,65.2942781768429,C
Spring,6.744158759527745,94.53024619817447,55.81320805440328,63.96977411297981,61.40151038600873,D
Fall,1.575172726110008,79.9844274836224,57.64653662528845,84.51000503448074,60.012962116127696,D
Spring,5.0273318402716685,87.95760906399849,51.71248283283544,71.18693266920405,59.21442988135914,D
Spring,7.114576401348112,51.66489919058432,95.62689986554997,74.77218614903379,82.38878720852973,B
Spring,8.564691916312656,40.34924977724813,88.44739401111967,30.026934578124212,64.51911526832288,D
Spring,9.058121270839735,41.403976118197306,99.56574138422239,51.28935961110855,78.45828293981185,B
Fall,7.490203702722517,57.791563512198564,94.58051795505446,61.352323650652295,77.35354404772774,B
Spring,1.3020267222888682,65.13151801093699,55.78748771063738,79.91323141704035,56.88434109564883,D
Fall,6.95726940783,52.173046664141864,41.15953453126301,64.25351666069571,56.07975929244349,D
Spring,0.6502605332455247,67.76058050307489,41.524199604448555,95.74259490725929,56.20723887117419,D
Fall,8.073144796980197,49.93688874688273,92.00436952581471,32.79038745510082,66.06419238632661,C
Spring,0.3486261310451655,51.9160498707024,50.000233856330084,78.7347987258453,52.19126529496049,D
Spring,7.113784366598223,85.80018019720123,41.279325422949505,86.57155494609782,65.36792088081538,C
Fall,0.6325909807328411,75.5071584210805,64.48334221839342,45.16469137382263,45.12439539835211,F
Fall,0.10968666504705737,93.266054134547,59.971874663182206,80.51794425181183,56.415300896091736,D
Spring,4.773370392153842,81.79690120611147,43.20416406585906,30.0049640759543,38.83039204103303,F
Fall,3.74128274388154,63.62774348598728,83.92036306279456,68.70849962580954,68.53411056320472,C
Spring,2.671022291595807,96.72716833368992,90.0654075719242,38.351388934117274,56.708763185608206,D
Spring,9.287717385163836,62.52579327307931,56.06283744935013,52.09834916404874,61.83990941568722,D
Fall,0.07772299378894232,87.213371519689,98.50510850749686,37.324848853744385,54.48742893207438,D
Fall,3.620500108368596,68.68663288086391,55.49283414958245,70.28480539668291,57.55205603524334,D
Spring,5.123015457169182,57.097440517279715,55.58818721772758,47.07926256296509,51.31301082661543,D
Fall,6.238868863574112,41.89381876819707,53.91893872565473,41.49852149198867,50.64472181420558,D
Spring,2.439651272865526,48.7663575594267,54.218013552311504,32.94295056466091,39.74368819252002,F
Fall,6.032115126897521,64.34945586700326,51.94277776978747,65.27955862818598,58.953164812984426,D
Spring,3.291239126124518,58.50736640582294,98.94918892166942,92.97593924198806,83.35252951771203,B
Spring,3.4718643798268634,46.109566169734066,73.60594775323585,61.6495622478336,61.04593276008151,D
Fall,9.570838563506353,54.883660332351226,50.61936660486244,72.47620011897416,68.37990381654734,C
Fall,4.444302645793613,42.71058033450284,79.99620959497139,41.547658397726515,57.50615248866639,D
Fall,0.5695743809303522,78.29819333051364,85.18724578952117,94.35159449502525,72.95468487567929,C
Fall,0.710875871605523,67.02562640301993,81.66006730180618,89.47110190484287,69.87421942587066,C
Fall,1.7524711068710397,54.28708962791633,64.39579974888983,81.38931962494283,61.818989963275136,D
Spring,9.835627476752773,43.97780729394353,64.14476220478096,96.83910677756587,84.0648025464443,B
Fall,9.702933870007824,78.6892557143488,95.85788137446845,72.46809448460736,86.73625808364598,A
Spring,1.5068258042909743,73.27366322191813,72.80928958259058,32.23430003679409,45.031087456335825,F
Fall,6.105319192602582,45.832829337944645,77.85179395811288,65.94352231218642,69.72876489332488,C
Spring,4.381751207496581,72.20722912651166,40.163416678901825,59.32450822280175,48.5586723756746,F
Fall,6.6112899566796814,65.70958010055594,57.84895487736219,55.75358709407017,58.663596701932306,D
Spring,6.891225843460541,81.93519874603517,64.51616367980563,95.01585726568307,77.59526006511656,B
Spring,7.301441654344964,51.53558932316366,98.09765665407528,74.62484456996219,83.69188379830491,B
Fall,4.396026433971318,43.77515022289127,50.466755501693264,62.51749874581758,53.98575456694697,D
Fall,5.726437044733381,64.1244173510035,41.78864166662361,52.65131962944709,49.22885860789504,F
Fall,2.9956154537441315,77.34435463239957,66.90034188551576,86.50722125679701,67.35425616441337,C
Fall,3.842054649542029,51.28034483515602,99.88991574120851,57.62166980902555,70.68874351917769,C
Fall,1.5630822838477787,60.40542023559956,86.62415787464738,45.39465707052152,55.93369054576311,D
Fall,7.208653026352623,98.48676251337638,41.788509644402566,84.31433700707399,64.85844471329587,D
Spring,3.0611409517477517,59.763347190613835,41.765561776291044,57.34490604891624,45.766469033578424,F
Spring,1.1044433413887633,41.27063866432284,67.02292748577739,36.66597317696482,43.68444694787441,F
Spring,8.855620819428111,57.73739500611223,46.20670344880012,51.93024145922874,56.96601960206777,D
Fall,8.108046821470209,91.44225340466826,67.65395365875904,84.0369147116693,76.89244099111176,B
Fall,0.962033895802139,73.65342981066576,73.24191709895197,39.646639338227956,47.07949036647626,F
Fall,6.084394843076816,65.74229787453555,82.08488841579097,93.98957549504823,82.5985752504893,B
Fall,9.033789895035024,40.11937412701131,81.84924848628638,97.04255384084404,89.62430072092224,A
Spring,3.7307661699716532,58.6034441743209,71.48375972246188,89.3955171898674,71.81324310487501,C
Fall,2.0018515100952508,71.795995876015,60.01328712340703,70.14365301177105,56.066479074261736,D
Spring,9.696321280743756,65.29111593158677,87.70223050227231,57.943981366491116,77.6511273089929,B
Fall,8.048207607105047,65.43455075770628,44.74920216475029,92.3766316782395,70.94674875140602,C
Fall,8.935407162829565,72.04656219041773,54.6929421423745,77.70748192766506,70.83098395367496,C
Spring,6.153428024383063,66.92077249691707,90.96262276532465,73.78080799508047,78.20422835292817,B
Fall,7.111435245295553,83.44831468986136,45.564382609575546,82.21758385808184,65.33565707765406,C
Spring,4.9596625093533175,88.31115199304557,85.62871777098819,34.4144731708474,57.936601395440874,D
Spring,5.01226675143451,59.44690010790221,76.01686250198443,77.50366012438812,71.43274255341805,C
Fall,8.250564818572336,76.48962772889624,44.128536240721054,85.92926471012473,68.52425001748298,C
Spring,7.613862167677249,52.55537171283524,65.22134175049254,77.95902914360073,72.49987269299181,C
Fall,8.686173655497582,94.77261924293727,95.27990528379571,55.46346462490997,77.66969527447745,B
Fall,5.300953144593482,42.03642223677913,69.49344950393618,63.68854585501148,63.87470443276603,D
Spring,7.8817054783665395,75.86771451097607,52.77706326200905,78.21901314984105,68.16184152147312,C
Spring,0.9082852280279918,99.35451111822073,46.114569467105085,57.02336573893065,43.071744538470284,F
Fall,7.807224958373928,94.95112071931464,97.49257086348088,51.86960003176357,75.35931827484563,B
Fall,3.5060479924457653,98.95772141577406,54.338929650126815,38.23804760438751,44.04288688669726,F
Fall,3.741762452188145,43.591275915708685,90.0970259435442,53.612686292449084,64.96740979877362,D
Spring,8.493431585221376,78.62438211169524,63.75298695775672,92.29334581170906,79.40539627822906,B
Fall,3.811770237173059,55.2034941809936,62.66410766680445,75.03050996999455,62.70138752906572,D
Spring,6.623278780409569,41.96694450201669,77.49134202611577,56.52865962541388,66.854558221431,C
Spring,3.9874185236885697,76.13763339070317,43.021350283556835,93.99910298719382,62.783018355677406,D
Fall,1.380343563500781,84.7279812340222,51.437830852323096,79.60174892425937,55.17651903763455,D
Fall,9.813125201012221,62.32357857739302,86.92615993352857,43.032681221861395,71.60978686418044,C
Fall,1.2539971742324107,99.35214091280034,99.95811767316877,98.96008222577723,82.07527430804322,B
Spring,0.10796962099218099,59.66928309999301,85.91117144899422,72.77881333471566,63.69193315546832,D
Spring,4.526240119290757,70.24098617348652,75.31022163483922,39.40921448013442,54.94025468457098,D
Spring,4.583941997988451,92.05137982889258,84.82695553745057,78.71552072576333,74.58487450126248,C
Fall,4.551823453561385,64.47456535723296,73.38794403801553,88.32031555752451,73.78695074533879,C
Spring,0.19221749732706295,69.83391868044575,88.54174525572795,59.04523822682155,59.419228387673925,D
Spring,7.436740068181908,93.42870103558394,43.947907505354024,60.89534430850004,56.81078086190545,D
Fall,8.931492343989685,42.97310888936805,63.61287713793949,36.653349556964955,57.96947536594115,D
Fall,8.68663386379293,87.26815117770963,67.90422863379621,47.60509020836872,63.57699526445184,D
Fall,5.400863093067185,62.369241083544644,87.71377008785805,35.41430586982591,60.05295656920795,D
Spring,5.9144949874348915,88.63239634659246,56.445167621299845,90.22751920966212,70.49806470725457,C
Fall,5.656887080592375,78.82422834880234,99.79964452297212,51.208401509307436,71.71699257409658,C
Fall,2.6506081404891435,71.49223984755557,66.68827717439606,68.79864571068157,59.495985435009345,D
Spring,8.32884830493584,69.95355984818254,43.5833752267818,76.96470462066716,64.87692854885127,D
Fall,5.456033235754003,87.02952377687507,61.04006441262652,90.36346045535026,71.47347641869871,C
Spring,6.068266552677413,82.4165737017284,84.87799711819171,69.93584456505283,74.06206977865264,C
Fall,4.55092543224033,79.18286328978593,42.67136664302096,84.55977257744017,59.994306552665115,D
Spring,6.30273047141905,92.26042635668637,73.25719527798803,80.98508446624407,74.30237284053095,C
Fall,6.058117506833138,46.6575644910492,60.79924493986009,47.10631557540777,55.278459219773424,D
Fall,0.5211720799280595,81.78430954200992,86.94068464531726,50.29627753062486,55.937129030232974,D
Spring,8.713600119398661,78.95585041968647,63.22099946127362,93.07192924051343,79.94437171951215,B
Spring,0.02129763756612224,99.99645876708378,72.6223570538221,92.73247600242783,66.18452849763221,C
Fall,6.5621453937632435,73.64424790504091,84.74642319983094,55.629190065038685,69.27453609347434,C
Spring,0.285131546739571,78.71061346570556,73.13124706510078,44.5397525419188,47.63866293628698,F
Spring,4.418955686518102,97.62184187314983,96.78792983102186,52.4190347989524,68.52069722502591,C
Spring,5.820192774519799,55.09171305254435,52.477173400943144,78.86374918099067,64.17675458181313,D
Spring,7.581323107531905,65.99538438458295,92.12391093891453,43.061775644527245,69.23692084844052,C
Fall,9.66182242348457,92.86286887238879,59.803321334389324,87.0142510963165,78.05067381925147,B
Spring,3.406739076661677,53.95846041485469,82.18523142313944,81.75807742511061,72.39080169262338,C
Fall,8.323633505580567,78.55281131490028,51.59965768365407,31.99827895093795,50.08644166499795,D
Spring,7.101242222192685,62.69032235521104,51.868043811953214,58.76112961047179,58.454153813355376,D
Spring,1.642631825732086,42.06362307796127,81.630762722956,96.45292104860069,74.51873716008686,C
Spring,3.8185770675551947,57.17554884292974,52.656941956430785,35.765393533422404,43.00608833105167,F
Fall,0.6396852975668132,69.49621321991248,73.10632197470088,84.51710029171207,64.3287395016988,D
Fall,8.804652551045972,64.51490632762506,94.65709685015094,79.03053720470906,87.08435872403595,A
Fall,2.485745493303405,44.57511056602932,73.86459253125616,66.13102506175102,60.96973802380968,D
Spring,5.240101384687065,73.959637948054,90.54469308857884,44.538803084610905,64.51360123865003,D
Spring,5.826694855836745,69.58508470648684,41.87164110981143,44.96748999958534,46.3890421554322,F
Spring,6.910032263928154,81.29567917283762,71.65374700362537,85.82267729108324,76.81063424573975,B
Spring,8.300004998789767,70.56121283109542,77.41353360678269,65.55721704889422,73.7883102598503,C
Fall,1.7218270696447768,59.95696402822737,74.80320272071587,43.10970841527077,50.60881859368421,D
Spring,4.476904284050152,60.11727536645966,57.57233005520759,69.8561593903755,59.925204346333544,D
Fall,8.010612417193462,48.57312043970782,47.38727072093962,47.673242643718346,54.04543018025011,D
Spring,7.462232926579068,51.481694244636785,48.480864916555305,35.35559034911609,48.4590479594267,F
Fall,7.117761993124942,43.406580933573835,83.09876460881955,94.37878472339442,85.22654371913548,A
Fall,6.216130268452273,55.770642018384535,87.380352195224,79.33802217028312,79.1196102831074,B
Fall,0.6422439888969433,42.76448675909856,83.12648947833509,79.37804575928183,66.28630207284066,C
Spring,8.38489608976604,47.31850777021806,60.39376325138214,64.20990527136848,66.61125958863232,C
Spring,3.013317402827136,89.80662756253865,95.08237809015297,70.97807696201824,72.45081682652275,C
Spring,5.893453646601689,69.7821941396321,72.59085355855103,47.43422363382871,59.79693817015528,D
Fall,3.177962470681247,94.9857702342759,95.00070108418197,88.96766273963843,79.94327047089065,B
Spring,1.2454333640572335,44.56377543272693,74.72748549549519,30.06048298994917,44.40605412229221,F
Fall,5.055438576888377,63.87129303760569,44.00140450435643,50.18871470192124,47.786924836287824,F
Fall,9.21302342314028,81.70214710586882,72.15517335188008,31.80302154789547,60.00932480619078,D
Spring,5.734419689075093,47.19161431200653,91.41355224998351,74.67237481913898,77.90321020579918,B
Fall,1.577162168658044,81.47865258951158,59.75434027537617,37.302708759230455,41.977143951158745,F
Spring,6.583728026035473,72.90322711209019,76.69815482200335,80.6891034871897,76.12235937574818,B
Spring,3.5377784636705725,82.40205483418481,65.8105557309981,98.87400783520968,72.94938235382425,C
Fall,1.1748666738353697,97.93209862367439,57.10912297435708,59.39699757962394,48.95218156926315,F
Fall,0.34466097771399196,47.99946597448116,86.98499581927861,74.45856958008844,65.2667481151748,C
Fall,0.2922736484384636,70.15622702319644,65.28557525045439,34.84162835499523,40.63542873905678,F
Fall,8.00731388152786,92.50631834051916,74.02267131110236,66.02085256155412,72.03203731211832,C
Fall,9.042548427018714,50.191082604777954,54.54634411972458,64.41121372895861,65.66811999351071,C
Fall,8.392585724092946,60.334688021297055,79.5752220140603,55.23679546474864,70.70997843970947,C
Spring,1.119956985128856,66.9778932082692,54.707091631136386,72.4551272791141,53.10480153435791,D
Spring,2.1990905865884782,55.55083841281464,84.22455608645404,45.197110417646485,56.16684777481718,D
Spring,7.6081646679779045,61.771774707909486,49.80519747624329,56.58182856666731,57.77113975312005,D
Fall,1.439273012460156,77.67777405134376,94.27614971302879,42.86351527185107,57.73441201887225,D
Spring,1.487397531746495,60.57981026093402,77.46453939734374,54.62365350876344,55.81007222593587,D
Fall,2.4431631212314042,60.53831626251955,59.314947758535375,65.11435193205078,54.65804611869727,D
Fall,2.5659227305349743,95.7019291478683,79.48138835201718,82.61355751349325,69.96982380727412,C
Fall,9.982179924842919,51.22593030976352,59.202361292018864,40.0499290672483,59.665275993392704,D
Fall,2.628345750396621,72.69289354753808,95.62830125559456,97.72572041499673,82.59830016902976,B
Spring,5.497909794904849,71.1311308845001,99.41265792710807,72.19072766136483,79.63717382519887,B
Fall,5.735037531870021,71.06288978086079,45.874704342392974,59.36092148764566,53.564325395755496,D
Fall,8.136449826289972,47.2810868457843,82.83532858560022,45.68644570091752,67.68160936718704,C
Spring,7.561473545172314,57.901081713534566,99.88722831807544,35.19324518236569,69.15513649052109,C
Spring,5.261847024137292,88.83811820945058,49.38985694694024,57.55475952685747,53.30154063779367,D
Spring,0.19797326327300357,58.769430049937334,49.53545252484885,65.03815900900717,46.22539114008842,F
Fall,5.3321997049919965,68.40556596522623,88.63172731996431,77.42876646361758,77.08859692341676,B
Fall,2.849465948739547,47.10571875146023,52.04906486297439,81.8840352069484,59.272171925448205,D
Fall,6.525151262369361,44.18151393908466,42.93282835211845,30.894720356141846,42.58132200804285,F
Spring,1.1982999003650463,89.96908569304742,73.50118079126908,40.019926848812176,47.8050428567626,F
Fall,8.435506444549565,77.22082282867031,45.19010041418175,43.39273577657062,52.304147365400084,D
Fall,4.292891033428818,77.06505728459487,76.89424032261681,90.04128513524273,75.35999225000145,B
Fall,0.9620652296023513,77.27160258396964,57.806018652204315,34.43955054711714,38.82235813893329,F
Fall,6.483053516308419,52.666552207910414,80.67751751974585,34.71936454124777,59.12485985701429,D
Fall,8.709687683850216,65.1530183929041,86.02685615152973,76.30699081907119,82.3529141559408,B
Spring,7.144877437627218,67.85631324937955,77.39189192705902,70.34848333835521,73.38590498142013,C
Spring,2.1629988043891113,75.79353686445883,69.15476323515415,65.66068395852707,58.25217648625072,D
Spring,1.0231691746712168,54.78847316474351,46.19435056116497,60.94278896604368,44.9011941602259,F
Fall,7.055157955148045,40.87254348715898,45.64364481733341,74.92703881706728,62.33858936405637,D
Fall,0.8245372793238293,52.44068107919247,70.26700200539902,49.08411566647099,49.389521627395666,F
Spring,8.781175988854015,41.77493600113429,73.69685524164436,61.92952888094264,71.81290562674283,C
Spring,9.01783143566188,41.49238010199473,66.17676064831588,99.08285374643937,84.13950862922587,B
Spring,3.139892447496665,62.46124935346768,96.75453491021251,43.38613692197585,62.33605362786868,D
Spring,3.6781656502539084,75.45506892150857,65.37168826394125,92.29493570357354,70.42298088751373,C
Fall,8.68981420634228,79.34103373169046,71.766044744977,35.747051013809866,60.384866716199305,D
Spring,4.834612708911439,68.94095575852192,75.21134309723888,40.2969740640179,55.87255228232559,D
Spring,0.09539004438256726,86.13226910926677,71.7250816853972,59.03164092761601,52.49346913397042,D
Spring,2.7291333789803005,64.67543684662242,66.20042635337414,92.69629715888044,69.01695616286244,C
Spring,0.8199394526201553,57.5179823049074,84.87874769736598,57.32892653339032,58.52294859754283,D
Spring,2.614846549689881,67.7764969110257,40.71813347076522,62.21814868550295,46.40420596188704,F
Fall,4.9449368490249075,77.90358320564093,93.1671924052041,98.62536116723497,86.60689512702545,A
Spring,7.438222394828465,95.30039902476545,90.3528999736019,76.29858348668958,81.53703817377352,B
Spring,6.1875825357747765,77.17955990109569,68.1981228112895,98.7021805502753,79.13528641617549,B
Fall,4.666254173930577,57.29120257204891,53.76179595462854,79.05412107433759,62.4588751594476,D
Fall,4.921781999700294,55.15628525755943,95.63929845167453,73.28334671383959,77.41262206560624,B
Spring,8.552279066259402,80.15094264083538,72.71475967724345,55.9658485036409,68.57680140487255,C
Spring,0.035051366629025305,61.4595460954132,60.41034555539183,90.57726253290704,60.4651459685776,D
Spring,3.111715622933348,88.24456036793012,86.09940320613917,82.53154351683764,73.67580993505743,C
Spring,5.2462652022965575,40.536573601472604,69.50572570945245,46.39264294066206,56.85187786463892,D
Spring,6.840658226777069,82.08552273964426,65.25977129327603,63.85467503035805,65.32709498300777,C
Fall,5.258187455537099,48.08163887568605,80.14948514672233,64.00926454247337,68.17987478675248,C
Spring,8.962235964696832,70.2085954494896,91.59123120853585,71.43585866450132,83.13530787860853,B
Spring,5.927051539861811,84.82460092608386,68.22439370572712,36.49701766900309,53.74266762961571,D
Spring,9.271434815998276,92.00666390243151,84.75977727087471,76.77360446194629,83.15622232512496,B
Spring,6.509408415034067,83.55323170164596,85.3416223560387,71.11464471384933,75.60132365802335,B
Spring,6.777611904310639,96.9522933608786,86.50910720423421,91.38057870560152,84.71109817255557,B
Spring,0.6656758851360967,66.34811876017253,48.096069932408085,65.22442938161208,46.659551495880265,F
Fall,1.3484666041254745,79.04829105567615,93.62878801929119,98.88872668591954,79.70393909033524,B
Spring,7.5533585474650256,95.3115708201592,40.17001319225202,74.35614313310558,60.91717962507309,D
Fall,9.569866452461302,44.2069272207919,74.66126386488195,31.744877687473522,61.702189525864796,D
Spring,7.95785827586921,60.62220017943136,68.00548576005238,60.60438363164135,67.35966430841592,C
Fall,1.84633747598402,45.077458400620195,59.20415136311113,63.22686307715202,52.6650807280733,D
Fall,9.252139417599636,65.78147468564258,45.934512971557346,55.239766592254455,58.973990660724,D
Fall,0.1384187362752487,50.84529435319961,65.43927456772319,86.58284452947964,61.08568511143164,D
Fall,6.1921252268096385,47.36361743124076,45.2009026377488,67.03565119011141,57.27887198476336,D
Spring,1.2362236024568662,66.41575951177285,40.72846144009397,90.098063648685,54.80305724042533,D
Fall,1.6940872906460236,54.014936597656444,90.5420542144342,40.17818907605085,55.676271897486075,D
Fall,6.953662363910171,56.8972080650297,73.10115454461533,96.44278753670102,81.72490156034688,B
Fall,1.5708100110072032,56.76661730910546,48.26142302439085,68.93715299435775,50.02105042951385,D
Spring,3.5430023084549314,97.25509826317071,94.52393922230108,61.610281596267285,69.5396929443372,C
Spring,5.62108101730799,69.30905179216703,74.87302661015443,37.48301791406452,56.18457984430356,D
Spring,1.0281742472537925,82.45824618069784,93.2286060143646,64.80681185040577,65.27051564041574,C
Spring,0.40610787614802635,45.74620886400869,90.21024101528715,71.41249191387863,65.46130892396236,C
Spring,2.8935717571902075,63.906773272866374,46.00981886880335,99.80613271160894,64.11352414654533,D
Fall,3.183921424718703,67.92760236335292,46.049819996290125,94.6533699651568,62.64911883401618,D
Spring,2.406972248674144,83.93811773583425,49.84487014656218,87.1673036196137,59.61881400381864,D
Fall,9.560273879318942,92.99267996589847,80.72885190897333,77.85898507951329,82.55568255403253,B
Fall,2.147796773106104,98.91400542431309,46.74319156941997,77.35696636253553,53.935656718994416,D
Fall,8.000078046946497,71.06728341173846,81.83164953075601,72.9612148279723,77.91730183738433,B
Spring,4.237037611772311,48.1817801438292,56.84132596589444,93.8866200764456,68.76525364048064,C
Fall,2.4552697287699585,97.93675708973083,81.18902431243124,37.41095778821893,52.350532297799994,D
Spring,5.8452066186093745,72.44885666808472,87.76441499529463,55.83999701937934,69.13217804308835,C
Spring,1.5757528627476969,66.15007902333573,60.1846583795365,54.33160410636304,48.95801071985521,F
Fall,0.5032781276172604,94.24597736591555,51.6909526707218,87.48053191207975,56.675150088355146,D
Spring,7.233363778138502,98.0146924224253,42.32390238637264,83.43347537664644,64.76967866148465,D
Fall,8.41857392231438,62.56676386537185,88.70916968522786,91.66768237962116,88.98788867056837,A
Spring,8.548791179390369,73.41127748616987,52.24028477788918,85.25634419985718,72.09623394987929,C
Spring,9.91885171925073,57.67247264312398,76.5246091603329,49.71317672640759,70.33281779319766,C
Spring,3.989363019493537,92.0920338317577,82.78597528889907,41.533312947524166,57.70644133355637,D
Spring,1.026283709166489,66.57955982810665,88.26334052130682,39.62470710814068,53.20778647011198,D
Fall,2.237746392604194,98.42405435621504,65.57793457133538,73.35422914465285,60.04835827160368,D
Spring,5.363768460822142,68.72114969015631,85.20465886702164,95.65890292526579,83.07296163855926,B
Fall,4.643764992315194,71.0145085117946,66.10432041737788,54.48902174844618,57.52486685096002,D
Spring,8.192618974478659,61.29798991818972,49.123160961781736,91.04584617888833,72.45284080522535,C
Fall,4.8097701456986,83.81511376018533,74.41574666143174,47.65665369668584,58.44850043464423,D
Fall,4.096395785966928,66.81381906098898,45.135467728031244,35.2291775310308,40.33864967555867,F
Fall,0.10139507417411653,63.4548106492599,70.32716837272282,97.89555441865593,67.49187926489974,C
Spring,9.854528345488212,49.65896230968883,94.00240809635429,75.61373182057966,87.55551265775001,A
Spring,1.0497381809825812,78.30347740643907,59.22227375833636,91.52682671937697,62.39911655305049,D
Spring,5.714966348419486,94.49539339436924,43.94428974012502,93.6672127383149,66.47453368821495,C
Fall,4.469569422642947,89.60351094227053,70.28446933763043,57.818503440200004,60.18032795641807,D
Fall,4.030819981393018,55.438760346052845,53.24542528266185,63.26348208728816,54.66520291076604,D
Spring,1.9944391048085763,98.76685837917367,88.51668421966752,79.58928036761115,71.23126404452863,C
