date,platform,content_type,followers,likes,comments,shares,engagement_rate
2024-06-21 22:00:00,Instagram,Image,147548,3776,1251,498,0.03744544148344946
2024-06-21 23:00:00,LinkedIn,Video,161824,12036,198,2704,0.0923101641289302
2024-06-22 00:00:00,Instagram,Text,24378,45,1943,4426,0.2631060792517844
2024-06-22 01:00:00,LinkedIn,Image,1833,6037,3683,1454,6.096017457719586
2024-06-22 02:00:00,Instagram,Text,186492,6818,2567,3568,0.06945606245844325
2024-06-22 03:00:00,Instagram,Video,2292,3776,3054,370,3.141361256544503
2024-06-22 04:00:00,Instagram,Image,126537,12967,2495,1098,0.13087081248962754
2024-06-22 05:00:00,Twitter,Video,131743,13437,172,3515,0.12998034051145033
2024-06-22 06:00:00,LinkedIn,Text,50349,14630,1268,1684,0.34920256608870087
2024-06-22 07:00:00,Instagram,Text,12306,2387,2725,2634,0.6294490492442711
2024-06-22 08:00:00,Instagram,Video,34398,561,2595,4419,0.22021629164486306
2024-06-22 09:00:00,LinkedIn,Video,166856,2125,2401,1503,0.03613295296543127
2024-06-22 10:00:00,Instagram,Image,127866,13360,2763,4442,0.16083243395429592
2024-06-22 11:00:00,Instagram,Image,71865,6115,2816,4454,0.18625200027829958
2024-06-22 12:00:00,Twitter,Video,86131,10,48,3844,0.04530308483588952
2024-06-22 13:00:00,Twitter,Image,78338,1432,2300,2970,0.08555235007276163
2024-06-22 14:00:00,Instagram,Image,31358,623,1237,1842,0.11805599846929013
2024-06-22 15:00:00,Twitter,Image,11936,1245,3671,1456,0.5338471849865952
2024-06-22 16:00:00,Instagram,Image,124994,4861,1254,4432,0.08438005024241163
2024-06-22 17:00:00,Instagram,Text,90367,10483,1635,2060,0.15689355627607424
2024-06-22 18:00:00,Instagram,Video,162670,10000,205,2792,0.07989795291080101
2024-06-22 19:00:00,LinkedIn,Video,50397,7718,1769,3067,0.2491021290949858
2024-06-22 20:00:00,LinkedIn,Text,188046,12589,2061,3865,0.09845995128851451
2024-06-22 21:00:00,LinkedIn,Video,145003,11949,702,2435,0.10403922677461845
2024-06-22 22:00:00,Twitter,Video,100653,8252,1810,2356,0.12337436539397732
2024-06-22 23:00:00,Instagram,Image,11767,3773,705,2192,0.5668394663040707
2024-06-23 00:00:00,LinkedIn,Image,185263,6806,578,1428,0.04756481326546585
2024-06-23 01:00:00,Instagram,Text,82063,8039,1690,2,0.11857962784689811
2024-06-23 02:00:00,Instagram,Video,187088,10117,1536,3985,0.08358633370392543
2024-06-23 03:00:00,LinkedIn,Video,74114,3963,411,543,0.0663437407237499
2024-06-23 04:00:00,LinkedIn,Image,115867,10123,1936,1676,0.11854108590021317
2024-06-23 05:00:00,Twitter,Image,59556,5703,2135,31,0.13212774531533347
2024-06-23 06:00:00,LinkedIn,Video,136512,6195,3237,1607,0.08086468588842007
2024-06-23 07:00:00,Twitter,Image,54608,5614,3207,4757,0.24864488719601524
2024-06-23 08:00:00,LinkedIn,Text,89040,12558,1465,408,0.16207322551662173
2024-06-23 09:00:00,Twitter,Image,44853,13516,2517,2982,0.4239404276191113
2024-06-23 10:00:00,Instagram,Video,170080,10734,3492,2958,0.10103480714957667
2024-06-23 11:00:00,Twitter,Text,66269,1437,2057,2706,0.09355807391087839
2024-06-23 12:00:00,Instagram,Text,115485,5868,639,3099,0.08317963371866476
2024-06-23 13:00:00,Twitter,Text,6928,8932,2981,3771,2.2638568129330254
2024-06-23 14:00:00,LinkedIn,Image,92788,2019,3457,1346,0.07352243824632496
2024-06-23 15:00:00,Instagram,Text,18386,8107,2863,3457,0.7846731208528228
2024-06-23 16:00:00,LinkedIn,Image,194895,905,633,4798,0.03250981297621797
2024-06-23 17:00:00,Twitter,Video,112992,6573,2012,897,0.08391744548286605
2024-06-23 18:00:00,Instagram,Text,186208,5760,510,3180,0.05074969926104141
2024-06-23 19:00:00,Instagram,Text,21631,4511,2701,4188,0.5270214044658129
2024-06-23 20:00:00,Instagram,Image,10257,8520,1549,3109,1.2847811250853076
2024-06-23 21:00:00,Instagram,Image,76931,12482,1331,4819,0.2421910543214049
2024-06-23 22:00:00,Twitter,Video,101692,13253,2440,4155,0.19517759509105928
2024-06-23 23:00:00,Instagram,Video,188561,10677,3431,1946,0.08513955696034704
2024-06-24 00:00:00,Instagram,Image,101231,5901,1336,4873,0.11962738686765911
2024-06-24 01:00:00,Twitter,Video,21736,12854,1776,1175,0.7271347073978653
2024-06-24 02:00:00,LinkedIn,Image,155635,14480,507,2124,0.10994313618402031
2024-06-24 03:00:00,LinkedIn,Text,9694,11572,2380,667,1.5080462141530844
2024-06-24 04:00:00,Instagram,Video,160030,11225,656,663,0.0783853027557333
2024-06-24 05:00:00,LinkedIn,Image,187361,4290,3179,3494,0.05851271075624063
2024-06-24 06:00:00,Twitter,Image,71501,1693,3621,4212,0.13322890588942812
2024-06-24 07:00:00,Twitter,Video,87978,4474,3093,2247,0.11155061492645889
2024-06-24 08:00:00,LinkedIn,Image,62008,9281,3449,3470,0.26125661205005807
2024-06-24 09:00:00,LinkedIn,Video,182138,13239,2113,384,0.086396029384313
2024-06-24 10:00:00,Instagram,Image,44711,14800,897,4644,0.4549439735188209
2024-06-24 11:00:00,Instagram,Image,166843,12938,780,1993,0.09416637197844681
2024-06-24 12:00:00,LinkedIn,Image,145668,3628,3067,319,0.0481505890106269
2024-06-24 13:00:00,Instagram,Text,97184,10300,2185,2447,0.1536466908133026
2024-06-24 14:00:00,Instagram,Video,63749,8194,2050,2079,0.19330499301949836
2024-06-24 15:00:00,LinkedIn,Video,17715,3339,1761,2882,0.45057860570138303
2024-06-24 16:00:00,LinkedIn,Video,43913,1492,1880,671,0.09206840798852275
2024-06-24 17:00:00,Instagram,Image,42408,12390,1139,618,0.33359271835502735
2024-06-24 18:00:00,Instagram,Image,57828,5236,193,2250,0.13279034377810056
2024-06-24 19:00:00,Twitter,Image,33841,7470,358,1880,0.2868709553500192
2024-06-24 20:00:00,LinkedIn,Text,65031,4818,1787,3338,0.15289631099014317
2024-06-24 21:00:00,LinkedIn,Video,164385,7832,908,380,0.05547951455424765
2024-06-24 22:00:00,Instagram,Image,170691,3929,955,3064,0.04656367353873374
2024-06-24 23:00:00,Twitter,Image,82652,5992,752,3213,0.1204689541692881
2024-06-25 00:00:00,Twitter,Video,176653,1481,2496,2157,0.03472344086995409
2024-06-25 01:00:00,Instagram,Text,44154,9067,3877,2668,0.3535806495447751
2024-06-25 02:00:00,LinkedIn,Video,33708,12422,2793,1198,0.48691705233179067
2024-06-25 03:00:00,Twitter,Video,194799,3274,1982,2821,0.04146325186474263
2024-06-25 04:00:00,Instagram,Video,112757,14738,1774,160,0.14785778266537775
2024-06-25 05:00:00,Twitter,Video,7892,2798,3858,1452,1.0273694880892044
2024-06-25 06:00:00,LinkedIn,Image,28523,5368,2600,444,0.2949198892122147
2024-06-25 07:00:00,Instagram,Text,127146,5043,1063,3659,0.07680147232315605
2024-06-25 08:00:00,LinkedIn,Image,196657,5091,2328,3620,0.05613326756738891
2024-06-25 09:00:00,Twitter,Image,46368,5917,2304,3644,0.2558876811594203
2024-06-25 10:00:00,LinkedIn,Text,43450,9262,2004,3485,0.33949367088607596
2024-06-25 11:00:00,LinkedIn,Video,39163,10098,1523,4683,0.4163113142506958
2024-06-25 12:00:00,LinkedIn,Video,178152,5281,3148,4328,0.07160739144101666
2024-06-25 13:00:00,Twitter,Video,196457,6997,3837,3788,0.07442850089332526
2024-06-25 14:00:00,Instagram,Text,169216,9590,667,688,0.06468064485627836
2024-06-25 15:00:00,LinkedIn,Image,174249,4579,3054,30,0.04397729685679688
2024-06-25 16:00:00,Instagram,Video,178388,14446,1404,3820,0.11026526447967352
2024-06-25 17:00:00,Instagram,Image,118169,3172,2467,2340,0.06752193891799034
2024-06-25 18:00:00,Instagram,Text,61788,12760,1438,3207,0.2816890011005373
2024-06-25 19:00:00,Instagram,Video,34097,14226,3628,4528,0.6564213860456932
2024-06-25 20:00:00,Twitter,Image,159458,7941,1596,3471,0.0815763398512461
2024-06-25 21:00:00,Twitter,Video,177814,590,3476,4790,0.04980485226135175
2024-06-25 22:00:00,LinkedIn,Video,120700,12043,3894,80,0.13270091135045567
2024-06-25 23:00:00,Instagram,Image,143421,3205,1403,3192,0.054385341058840755
2024-06-26 00:00:00,LinkedIn,Video,159598,9043,1985,2154,0.08259501998771915
2024-06-26 01:00:00,Instagram,Image,49693,8163,3447,3809,0.3102851508260721
2024-06-26 02:00:00,Instagram,Image,193721,9475,151,2528,0.06273971329902282
2024-06-26 03:00:00,LinkedIn,Video,88398,7999,3097,512,0.1313151881264282
2024-06-26 04:00:00,Twitter,Text,195044,2801,2202,1983,0.035817559114866386
2024-06-26 05:00:00,Twitter,Text,160312,13568,684,950,0.09482758620689655
2024-06-26 06:00:00,LinkedIn,Image,41226,2086,220,4806,0.17251249211662542
2024-06-26 07:00:00,LinkedIn,Video,107135,7435,1369,2998,0.11016007840574976
2024-06-26 08:00:00,Twitter,Image,28376,10118,2323,4949,0.612841838173104
2024-06-26 09:00:00,LinkedIn,Image,123579,4020,2516,3143,0.07832236868723651
2024-06-26 10:00:00,Instagram,Text,102977,4953,685,96,0.05568233683249658
2024-06-26 11:00:00,Instagram,Text,118733,2094,1373,2961,0.05413827663749758
2024-06-26 12:00:00,Instagram,Text,82921,7230,759,2838,0.1305700606601464
2024-06-26 13:00:00,Twitter,Image,51568,4983,3849,785,0.18649162271175923
2024-06-26 14:00:00,Instagram,Video,3328,13374,66,2939,4.921574519230769
2024-06-26 15:00:00,Instagram,Video,157853,293,1132,1353,0.017598651910321627
2024-06-26 16:00:00,LinkedIn,Video,111147,10762,2218,483,0.12112787569615015
2024-06-26 17:00:00,LinkedIn,Video,114157,13718,2316,3872,0.17437388859202677
2024-06-26 18:00:00,Twitter,Text,150119,6297,783,4779,0.0789973287858299
2024-06-26 19:00:00,Instagram,Text,24273,11013,1706,3771,0.6793556626704569
2024-06-26 20:00:00,Instagram,Text,800,11133,2063,1451,18.30875
2024-06-26 21:00:00,Twitter,Text,89286,5791,2239,1174,0.10308447012969559
2024-06-26 22:00:00,LinkedIn,Video,10950,10785,3484,600,1.3578995433789955
2024-06-26 23:00:00,LinkedIn,Image,179636,5393,3949,2350,0.06508717628983055
2024-06-27 00:00:00,Instagram,Text,20423,3065,1808,1453,0.3097488126132302
2024-06-27 01:00:00,Instagram,Video,12632,5997,3848,1532,0.900649145028499
2024-06-27 02:00:00,Instagram,Image,57982,10285,3364,4305,0.3096478217377807
2024-06-27 03:00:00,Instagram,Text,185721,12485,54,4210,0.09018366259066019
2024-06-27 04:00:00,Twitter,Text,183007,14893,3202,3553,0.11829055719180141
2024-06-27 05:00:00,Twitter,Image,35818,6487,834,992,0.2320900106091909
2024-06-27 06:00:00,Instagram,Video,23891,11363,2284,2149,0.6611694780461261
2024-06-27 07:00:00,Twitter,Video,8323,3188,2067,621,0.7059954343385798
2024-06-27 08:00:00,Twitter,Text,9863,13319,3948,2271,1.9809388624150868
2024-06-27 09:00:00,Twitter,Image,195560,8704,3624,2065,0.0735988954796482
2024-06-27 10:00:00,Twitter,Text,92118,3827,2741,3203,0.10607047482576695
2024-06-27 11:00:00,Instagram,Image,111597,6011,2014,998,0.08085342795953296
2024-06-27 12:00:00,Twitter,Video,43321,7110,364,2443,0.2289190000230835
2024-06-27 13:00:00,LinkedIn,Video,117355,3315,2801,2734,0.07541221081334412
2024-06-27 14:00:00,Twitter,Video,147392,7299,1142,1412,0.06684894702561876
2024-06-27 15:00:00,Twitter,Video,108645,1371,2343,714,0.040756592572138615
2024-06-27 16:00:00,Twitter,Video,170183,10981,1754,1052,0.08101279211202059
2024-06-27 17:00:00,Twitter,Image,76566,8958,3711,633,0.17373246610767182
2024-06-27 18:00:00,LinkedIn,Text,43934,14973,59,4681,0.44869577092912094
2024-06-27 19:00:00,Twitter,Video,66347,4044,1668,4181,0.1491099823654423
2024-06-27 20:00:00,Twitter,Image,70008,5294,1817,371,0.10687350017140898
2024-06-27 21:00:00,Instagram,Video,121659,2942,1942,295,0.04256980576858268
2024-06-27 22:00:00,Twitter,Image,48277,12914,1386,3207,0.36263645214077095
2024-06-27 23:00:00,LinkedIn,Text,90215,13572,566,2287,0.18206506678490272
2024-06-28 00:00:00,Instagram,Image,189820,5225,1840,675,0.04077547149931514
2024-06-28 01:00:00,Instagram,Image,9516,13334,1345,296,1.5736654056326187
2024-06-28 02:00:00,Twitter,Text,198244,5650,2849,1495,0.050412622828433645
2024-06-28 03:00:00,Twitter,Text,12158,13862,1553,1446,1.3868234907057082
2024-06-28 04:00:00,Twitter,Video,88821,6457,2066,4146,0.14263518762454824
2024-06-28 05:00:00,Twitter,Video,97316,10116,1246,357,0.12042212996835053
2024-06-28 06:00:00,LinkedIn,Text,160323,12442,3596,52,0.10035989845499398
2024-06-28 07:00:00,Instagram,Text,119799,9486,2828,251,0.10488401405687861
2024-06-28 08:00:00,LinkedIn,Image,141077,14160,2195,3468,0.1405119190229449
2024-06-28 09:00:00,Instagram,Video,138115,10891,661,1809,0.09673822539188358
2024-06-28 10:00:00,Instagram,Text,164888,12389,2317,3481,0.11029911212459366
2024-06-28 11:00:00,LinkedIn,Text,56166,6589,2749,4204,0.24110671936758893
2024-06-28 12:00:00,Instagram,Image,131682,7303,3095,4509,0.11320453820567732
2024-06-28 13:00:00,Instagram,Video,115740,11898,1741,1988,0.13501814411612234
2024-06-28 14:00:00,Twitter,Video,56693,4159,465,4842,0.1669694671299808
2024-06-28 15:00:00,LinkedIn,Text,151404,5915,175,2247,0.055064595387176035
2024-06-28 16:00:00,Instagram,Image,9197,6894,2702,1026,1.154941828857236
2024-06-28 17:00:00,Twitter,Video,131286,2547,1991,2088,0.05046996633304389
2024-06-28 18:00:00,Twitter,Text,167509,5296,606,3401,0.055537314412956916
2024-06-28 19:00:00,Instagram,Text,91043,12126,2226,481,0.16292301439978912
2024-06-28 20:00:00,LinkedIn,Video,195022,14035,2321,1073,0.08936940447744357
2024-06-28 21:00:00,Twitter,Text,111056,8431,3823,2995,0.13730910531623686
2024-06-28 22:00:00,Twitter,Image,156380,6555,2403,2758,0.07492006650466812
2024-06-28 23:00:00,Instagram,Image,48794,6902,1105,3615,0.2381850227486986
2024-06-29 00:00:00,Instagram,Text,129001,4449,1713,2257,0.06526305997627925
2024-06-29 01:00:00,Instagram,Text,45607,11427,3566,4840,0.43486745455741443
2024-06-29 02:00:00,Instagram,Video,133004,1467,1896,2197,0.04180325403747256
2024-06-29 03:00:00,Twitter,Video,142012,14076,606,1668,0.11513111568036503
2024-06-29 04:00:00,Instagram,Text,121943,10885,1627,4683,0.1410085039731678
2024-06-29 05:00:00,LinkedIn,Video,96158,11725,982,3624,0.169835063125273
2024-06-29 06:00:00,LinkedIn,Image,82508,163,3496,484,0.050213312648470454
2024-06-29 07:00:00,LinkedIn,Text,25565,2259,3044,980,0.24576569528652453
2024-06-29 08:00:00,Twitter,Text,42613,10957,1201,730,0.3024429164808861
2024-06-29 09:00:00,Instagram,Video,72908,12797,1116,2493,0.22502331705711306
2024-06-29 10:00:00,LinkedIn,Text,117227,8850,423,843,0.086294113130934
2024-06-29 11:00:00,Instagram,Image,72467,5250,1739,2233,0.12725792429657637
2024-06-29 12:00:00,Twitter,Video,1200,2864,3780,4597,9.3675
2024-06-29 13:00:00,Instagram,Text,72408,7817,1901,2810,0.1730195558501823
2024-06-29 14:00:00,Instagram,Video,27501,14744,2626,3268,0.7504454383476964
2024-06-29 15:00:00,Twitter,Text,74777,10750,3300,2412,0.22014790644182033
2024-06-29 16:00:00,Twitter,Text,166899,7392,770,2880,0.06615977327605319
2024-06-29 17:00:00,LinkedIn,Text,1034,6747,1935,371,8.75531914893617
2024-06-29 18:00:00,Instagram,Image,122618,4265,2959,4464,0.0953204260385914
2024-06-29 19:00:00,LinkedIn,Image,62425,8612,2040,821,0.1837885462555066
2024-06-29 20:00:00,Twitter,Video,42037,4784,237,4510,0.2267288341223208
2024-06-29 21:00:00,Twitter,Image,41559,7067,3831,4934,0.38095238095238093
2024-06-29 22:00:00,Instagram,Text,29464,14903,833,3602,0.6563263643768666
2024-06-29 23:00:00,LinkedIn,Image,31555,11117,3357,4799,0.6107748375851687
2024-06-30 00:00:00,Twitter,Image,131823,6545,3664,220,0.07911365998346268
2024-06-30 01:00:00,Twitter,Video,83843,7535,3933,3249,0.17553045573273857
2024-06-30 02:00:00,Instagram,Image,109326,7521,611,4418,0.11479428498252932
2024-06-30 03:00:00,LinkedIn,Text,36309,3136,500,1667,0.14605194304442426
2024-06-30 04:00:00,Instagram,Image,32284,13752,2399,3309,0.6027753686036427
2024-06-30 05:00:00,Instagram,Image,140515,14212,859,3006,0.12864818702629613
2024-06-30 06:00:00,Twitter,Text,89148,7174,3951,2042,0.14769820971867006
2024-06-30 07:00:00,LinkedIn,Text,137461,12161,3833,4239,0.14719083958359097
2024-06-30 08:00:00,Twitter,Image,157640,13710,2604,2296,0.11805379345343821
2024-06-30 09:00:00,Instagram,Video,22378,13976,1219,1928,0.7651711502368398
2024-06-30 10:00:00,LinkedIn,Video,75030,8332,734,3174,0.16313474610155937
2024-06-30 11:00:00,LinkedIn,Text,14228,5897,2649,3289,0.8318105144784931
2024-06-30 12:00:00,LinkedIn,Image,130363,6343,250,1889,0.06506447381542309
2024-06-30 13:00:00,Instagram,Image,42661,10300,2179,2211,0.34434260800262534
2024-06-30 14:00:00,LinkedIn,Image,49838,6213,239,1652,0.1626068461816285
2024-06-30 15:00:00,Twitter,Text,192985,5633,2044,989,0.044905044433505195
2024-06-30 16:00:00,LinkedIn,Video,161355,10720,2819,3761,0.10721700598060178
2024-06-30 17:00:00,Twitter,Video,88053,8435,44,2538,0.12511782676342656
2024-06-30 18:00:00,Twitter,Image,121541,383,391,1811,0.021268543125365105
2024-06-30 19:00:00,Instagram,Image,131129,10290,1699,22,0.09159682450106384
2024-06-30 20:00:00,Instagram,Text,161653,4733,2113,622,0.04619771980724144
2024-06-30 21:00:00,LinkedIn,Image,92309,2005,3698,3111,0.09548364731499637
2024-06-30 22:00:00,Instagram,Text,44432,5821,2560,4309,0.2856049693914296
2024-06-30 23:00:00,Twitter,Image,61168,1931,2598,3133,0.12526157467957102
2024-07-01 00:00:00,LinkedIn,Image,157054,9908,1682,20,0.07392361862798782
2024-07-01 01:00:00,LinkedIn,Text,87172,2163,287,3691,0.07044693250126187
2024-07-01 02:00:00,Instagram,Video,136479,4196,423,738,0.039251459931564564
2024-07-01 03:00:00,Instagram,Text,117456,7954,1949,1953,0.10093992644053944
2024-07-01 04:00:00,Instagram,Video,143689,7766,669,88,0.05931560523074139
2024-07-01 05:00:00,Instagram,Image,12890,5866,419,3497,0.7588828549262995
2024-07-01 06:00:00,LinkedIn,Image,66208,13861,3235,691,0.26865333494441757
2024-07-01 07:00:00,LinkedIn,Image,188420,1091,3377,4335,0.046720093408343065
2024-07-01 08:00:00,Instagram,Image,36829,3828,3425,3266,0.28561731244399796
2024-07-01 09:00:00,Twitter,Image,168010,1890,2197,4753,0.05261591571930242
2024-07-01 10:00:00,Twitter,Image,114938,3278,2141,4639,0.08750804781708399
2024-07-01 11:00:00,Twitter,Text,71737,13763,1680,235,0.2185483084043102
2024-07-01 12:00:00,Instagram,Text,136337,4957,162,355,0.0401505093995027
2024-07-01 13:00:00,LinkedIn,Video,82664,1250,38,3991,0.06386093099777412
2024-07-01 14:00:00,Twitter,Text,168932,14239,539,1349,0.09546444723320625
2024-07-01 15:00:00,Twitter,Video,178037,1813,1672,1011,0.02525317771025124
2024-07-01 16:00:00,Instagram,Video,181883,10472,2205,4108,0.09228460053990753
2024-07-01 17:00:00,Instagram,Video,132798,3934,1084,4201,0.06942122622328649
2024-07-01 18:00:00,LinkedIn,Image,40299,7484,1596,3283,0.30678180600014887
2024-07-01 19:00:00,LinkedIn,Text,157543,12097,1618,4006,0.11248357591260799
2024-07-01 20:00:00,LinkedIn,Text,175670,10086,1407,3684,0.08639494506745603
2024-07-01 21:00:00,LinkedIn,Video,122744,6960,1948,3216,0.09877468552434335
2024-07-01 22:00:00,Instagram,Text,1031,11735,2076,2714,16.028128031037827
2024-07-01 23:00:00,LinkedIn,Video,132365,520,3087,4337,0.06001586522116874
2024-07-02 00:00:00,LinkedIn,Text,178707,6746,1521,3816,0.06761346785520433
2024-07-02 01:00:00,LinkedIn,Video,78526,9929,3667,4000,0.22407864910984895
2024-07-02 02:00:00,Twitter,Image,140339,8482,2138,1782,0.08837172845752071
2024-07-02 03:00:00,Instagram,Video,139829,5462,3875,1871,0.08015504652110793
2024-07-02 04:00:00,Instagram,Image,77664,5546,2862,3893,0.1583874124433457
2024-07-02 05:00:00,Instagram,Image,160822,2468,1577,1153,0.0323214485580331
2024-07-02 06:00:00,Twitter,Text,21343,8551,3001,3959,0.726748816942323
2024-07-02 07:00:00,Twitter,Video,144553,12971,702,1626,0.1058366135604242
2024-07-02 08:00:00,Instagram,Image,127482,12214,2985,126,0.12021304968544579
2024-07-02 09:00:00,Instagram,Text,68339,14125,1430,4716,0.2966241823848754
2024-07-02 10:00:00,Instagram,Video,13681,4706,3288,2689,0.7808639719318763
2024-07-02 11:00:00,Twitter,Text,4526,14626,2357,4781,4.808661069376933
2024-07-02 12:00:00,Instagram,Video,148972,8472,204,4239,0.08669414386596139
2024-07-02 13:00:00,Twitter,Video,147665,151,1889,4625,0.04513594961568415
2024-07-02 14:00:00,Instagram,Image,85599,11387,128,2726,0.1663687659902569
2024-07-02 15:00:00,Instagram,Text,179824,3353,3769,1394,0.047357416140226
2024-07-02 16:00:00,Twitter,Text,92394,2036,2318,2208,0.07102192783081153
2024-07-02 17:00:00,Instagram,Text,46648,14091,343,3183,0.3776582061395987
2024-07-02 18:00:00,Twitter,Text,173107,8443,2387,2159,0.07503451622406951
2024-07-02 19:00:00,Twitter,Text,151707,2919,2201,3959,0.05984562347156031
2024-07-02 20:00:00,Twitter,Text,58625,12449,231,2449,0.2580639658848614
2024-07-02 21:00:00,Instagram,Video,110922,12061,2098,3815,0.16204179513532033
2024-07-02 22:00:00,Instagram,Video,169064,8780,593,474,0.05824421520844177
2024-07-02 23:00:00,Instagram,Text,178573,4437,2185,2940,0.053546728788786656
2024-07-03 00:00:00,Instagram,Video,84656,5218,1719,786,0.09122802872802872
2024-07-03 01:00:00,LinkedIn,Text,175721,8128,184,3189,0.06545034458032904
2024-07-03 02:00:00,Twitter,Video,172375,13058,2767,2067,0.10379695431472082
2024-07-03 03:00:00,LinkedIn,Image,122173,2878,2251,2230,0.06023425797844041
2024-07-03 04:00:00,Instagram,Image,82301,5129,1476,4607,0.13623163752566797
2024-07-03 05:00:00,LinkedIn,Text,109138,13741,627,850,0.139438142535139
2024-07-03 06:00:00,Twitter,Text,82851,13811,236,2935,0.20497036849283654
2024-07-03 07:00:00,Instagram,Image,148391,852,914,1103,0.019334056647640357
2024-07-03 08:00:00,Twitter,Text,92443,4890,3106,3815,0.12776521748536937
2024-07-03 09:00:00,LinkedIn,Image,40748,10215,645,1692,0.30803965838814173
2024-07-03 10:00:00,Instagram,Video,182431,7674,2363,1373,0.0625441947914554
2024-07-03 11:00:00,LinkedIn,Video,131119,4055,427,1505,0.04566081193419718
2024-07-03 12:00:00,LinkedIn,Text,179695,12230,3968,496,0.09290186148752053
2024-07-03 13:00:00,Instagram,Image,7968,3965,874,4310,1.1482178714859437
2024-07-03 14:00:00,Instagram,Text,77326,5263,2369,4008,0.15053151591961306
2024-07-03 15:00:00,Twitter,Image,160092,6784,3395,757,0.06831072133523224
2024-07-03 16:00:00,LinkedIn,Video,115430,3872,8,791,0.04046608334055272
2024-07-03 17:00:00,LinkedIn,Video,152208,2518,1764,1074,0.0351886891621991
2024-07-03 18:00:00,Instagram,Image,123984,1230,2987,3089,0.05892695831720222
2024-07-03 19:00:00,Twitter,Text,181964,14582,1955,3160,0.10824668615770153
2024-07-03 20:00:00,Twitter,Image,152200,10156,2285,457,0.08474375821287779
2024-07-03 21:00:00,Twitter,Text,78246,10149,799,4085,0.1921248370523733
2024-07-03 22:00:00,LinkedIn,Video,128735,12894,2843,4524,0.1573853264457995
2024-07-03 23:00:00,LinkedIn,Video,138886,8122,2551,372,0.07952565413360597
2024-07-04 00:00:00,Instagram,Image,123894,4402,1692,3413,0.07673495084507724
2024-07-04 01:00:00,Twitter,Text,174323,12270,2300,3527,0.10381303671919367
2024-07-04 02:00:00,Twitter,Text,8494,7675,1985,2169,1.3926300918295267
2024-07-04 03:00:00,Twitter,Video,180790,11710,1408,2685,0.08741080811991814
2024-07-04 04:00:00,Twitter,Video,180149,1255,207,4188,0.03136292735457871
2024-07-04 05:00:00,LinkedIn,Video,159733,1906,3234,1383,0.04083689657115311
2024-07-04 06:00:00,Twitter,Image,154807,13342,3123,4268,0.13392805234905397
2024-07-04 07:00:00,Instagram,Text,167578,8772,1993,587,0.06774158899139505
2024-07-04 08:00:00,Instagram,Text,6231,6295,1134,4113,1.8523511474883647
2024-07-04 09:00:00,Twitter,Video,183080,7252,1543,4727,0.07385842254752022
2024-07-04 10:00:00,Twitter,Video,122998,1733,684,1284,0.030089920161303435
2024-07-04 11:00:00,Instagram,Text,11761,13027,58,4761,1.517387977212822
2024-07-04 12:00:00,Instagram,Image,128542,6431,1493,2015,0.07732103125826578
2024-07-04 13:00:00,Instagram,Text,3903,11933,3632,492,4.114014860363823
2024-07-04 14:00:00,LinkedIn,Image,96933,10039,63,3735,0.1427480837279358
2024-07-04 15:00:00,Instagram,Image,107006,2624,613,409,0.034072855727716206
2024-07-04 16:00:00,LinkedIn,Text,125998,11945,3868,3629,0.15430403657200908
2024-07-04 17:00:00,Twitter,Video,106271,8481,3792,4263,0.15560218686189084
2024-07-04 18:00:00,Instagram,Video,128123,6508,2424,2321,0.08782966368255504
2024-07-04 19:00:00,Instagram,Image,48496,8496,3254,629,0.25525816562190695
2024-07-04 20:00:00,LinkedIn,Text,110269,14613,1148,3815,0.17752949605056725
2024-07-04 21:00:00,Twitter,Text,133947,11983,1423,3953,0.12959603425235355
2024-07-04 22:00:00,LinkedIn,Text,152494,6335,190,4082,0.0695568350230173
2024-07-04 23:00:00,Twitter,Video,38367,2627,902,2638,0.16073709177157453
2024-07-05 00:00:00,LinkedIn,Video,29626,10130,3474,1555,0.5116789306690069
2024-07-05 01:00:00,Instagram,Video,180465,13210,3491,3710,0.11310226359681932
2024-07-05 02:00:00,Twitter,Video,58693,340,1993,3611,0.1012727241749442
2024-07-05 03:00:00,Twitter,Video,73685,3615,1344,1033,0.08131912872362082
2024-07-05 04:00:00,Twitter,Text,90920,12707,2976,677,0.17993840739111305
2024-07-05 05:00:00,LinkedIn,Video,14487,9359,1553,4235,1.0455580865603644
2024-07-05 06:00:00,Twitter,Video,53169,3358,1670,3260,0.1558803061934586
2024-07-05 07:00:00,Instagram,Video,120120,11083,1960,1396,0.1202047952047952
2024-07-05 08:00:00,LinkedIn,Image,45293,3446,1197,218,0.1073234274611971
2024-07-05 09:00:00,LinkedIn,Image,42841,4966,1947,229,0.1667094605634789
2024-07-05 10:00:00,LinkedIn,Image,185489,11292,2260,759,0.07715282307845749
2024-07-05 11:00:00,Instagram,Image,158523,3118,3379,3859,0.06532805965065007
2024-07-05 12:00:00,Instagram,Text,105623,5373,3234,1777,0.09831192069909016
2024-07-05 13:00:00,Instagram,Image,17136,9079,2145,1295,0.7305672268907563
2024-07-05 14:00:00,Twitter,Text,142727,7712,512,255,0.059407119886216345
2024-07-05 15:00:00,Instagram,Video,75090,6536,3872,2585,0.1730323611666001
2024-07-05 16:00:00,Instagram,Image,21417,14628,3123,993,0.8751926040061633
2024-07-05 17:00:00,LinkedIn,Video,186404,12284,3111,2116,0.09394111714340894
