tenure,plan,monthly_fee,data_gb,call_minutes,complaints,revenue,churn
36,Premium,88.92572863598517,12.087310134980466,348.6293575744136,1,3201.326230895466,0
4,Standard,78.51547350641873,47.92476773489302,240.52684435656138,1,314.0618940256749,0
4,Standard,58.04323884822811,31.206042141561138,522.5027054925679,1,232.17295539291243,0
29,Basic,38.541633188903546,15.242747513052526,412.65109279948564,1,1117.7073624782029,0
57,Premium,14.787655734694084,4.577718396261011,183.94034513025497,2,842.8963768775628,0
17,Standard,111.04237926151211,12.164850652018387,772.2358700685388,1,1887.7204474457058,0
63,Basic,56.08226834985332,42.2932056616458,867.6127787626492,0,3533.1829060407595,0
67,Standard,33.282904520725324,6.377451174338129,322.41727020213375,3,2229.9546028885966,0
33,Premium,12.649817562162834,41.80679552701987,801.454650223332,1,417.4439795513735,0
14,Premium,47.550928439238206,46.12544402962291,537.2703430577359,4,665.7129981493349,0
46,Premium,70.03825127451,6.517331757950208,291.16559975625216,2,3221.75955862746,0
54,Standard,85.23802477823948,40.01540700866566,351.3389926846681,0,4602.853338024932,0
38,Standard,85.96683593524365,48.05054894782706,305.3939197715755,2,3266.7397655392588,0
47,Basic,46.0521043799934,17.156057495967268,722.8538011681228,2,2164.44890585969,0
4,Premium,47.925578211603096,11.57408407366158,747.2422854956894,2,191.70231284641238,0
46,Standard,88.82665158768916,40.23124231628323,887.217034921505,0,4086.025973033701,0
5,Standard,51.28905413050749,7.815972651412003,423.69165274624436,0,256.44527065253743,0
32,Basic,86.63247732387872,6.696050593568253,334.5310695937709,1,2772.239274364119,0
63,Basic,86.1818395255033,29.95809415336516,400.79122590024974,1,5429.4558901067085,0
60,Premium,66.21201351321412,13.827961718935196,529.4366332039376,1,3972.7208107928473,0
2,Basic,65.66408164687259,29.63869625729255,425.1952690254486,1,131.32816329374518,0
38,Premium,98.55869256512293,35.92516748691563,408.71199391897795,2,3745.230317474671,0
52,Premium,90.4437977271509,12.067208864527966,532.352043059683,1,4703.077481811846,0
34,Premium,116.27815094796794,3.221001699080559,270.6540988155127,3,3953.4571322309102,0
64,Basic,91.16507301054877,23.081292192595846,412.8942835014902,3,5834.564672675121,0
50,Standard,64.02922366243489,22.758253704275322,770.0542997078645,3,3201.4611831217444,0
53,Premium,52.416142560594906,3.147690093877703,618.5075065139058,1,2778.05555571153,0
19,Basic,79.49614863511745,15.170595092183275,922.9136694389402,2,1510.4268240672316,0
42,Standard,99.25088922430538,30.354185308684762,345.4922814561782,2,4168.537347420826,0
10,Premium,75.49992268907273,46.70548701745365,518.1144599777804,1,754.9992268907273,0
21,Premium,71.28164984697966,16.317690585141506,427.496132384986,1,1496.9146467865728,0
39,Premium,15.329403501969383,4.995176121827644,697.8747823789862,1,597.8467365768059,0
12,Premium,27.717693478750572,49.40629492171804,687.7847844706687,1,332.61232174500685,0
23,Basic,44.656885277181914,21.859076960994386,597.7103105233351,0,1027.108361375184,0
45,Premium,58.599572938151994,28.254951297534035,226.71119695176037,4,2636.9807822168395,0
62,Premium,58.35683864782454,19.130696442789098,427.2043163714995,3,3618.1239961651213,0
6,Standard,42.0059434176633,27.42860373511661,161.01375938541196,0,252.03566050597982,0
42,Standard,39.278357683101746,29.755030657999118,396.1424727274662,2,1649.6910226902733,0
30,Standard,101.55837816964157,32.5679042602567,171.96812186087348,2,3046.751345089247,0
58,Standard,102.7540446566633,23.47911328531271,489.87286158956834,0,5959.734590086471,0
12,Standard,37.97344860153483,14.834190199372312,819.414563166013,2,455.6813832184179,0
39,Basic,45.173023586428805,29.19500274848978,425.89305368280344,1,1761.7479198707233,0
26,Premium,110.62803596561335,1.1204394332710654,848.2841344748321,1,2876.328935105947,0
20,Basic,46.54408863565154,13.951113449768867,356.43000281550286,4,930.8817727130308,0
7,Premium,45.4679915383992,23.05632774481621,447.74224406024143,0,318.2759407687944,0
30,Basic,23.036662480214503,14.28532023438538,972.7900858165636,3,691.0998744064351,0
5,Basic,33.73335122198226,23.20471255846196,636.5862376565138,2,168.66675610991132,0
22,Standard,95.1008554500779,10.600898972644329,665.0255787847931,1,2092.2188199017137,0
53,Basic,100.91100326399653,19.90425637772396,70.92136550626098,1,5348.283172991816,0
54,Premium,82.46617077558774,15.209472649541375,801.0833104404192,1,4453.173221881738,0
51,Premium,19.696904230235077,22.14093186378936,506.0711210801341,1,1004.5421157419889,0
56,Premium,69.40933942869137,24.569879153879402,454.24805724464244,0,3886.9230080067164,0
48,Standard,108.61341572539929,10.233423071470726,791.2208085697482,0,5213.443954819166,0
43,Basic,73.48722952452269,3.8393437276351214,872.793245487087,1,3159.9508695544755,0
44,Standard,116.7840351935182,22.355955295856198,68.71749085045813,2,5138.497548514801,0
11,Basic,101.35824823435948,26.129163263902825,523.1767928232425,0,1114.9407305779544,0
14,Premium,38.17698531876178,46.68906578546285,484.96383036712075,2,534.4777944626649,0
40,Premium,61.44336273035324,43.46151196696065,547.192118862467,1,2457.7345092141295,0
57,Premium,59.5010839229953,28.541687445405536,420.63142027793697,0,3391.561783610732,0
33,Basic,60.83031210751782,48.66533192085594,407.56099645314606,3,2007.400299548088,0
15,Standard,41.07313676369677,8.073312558631622,855.8948132812693,0,616.0970514554516,0
6,Standard,20.574111997470702,2.7442182949677694,805.4833986251836,1,123.44467198482421,0
42,Basic,27.229547606630607,41.892599903218944,103.35898561131243,0,1143.6409994784856,0
55,Premium,115.60832299337916,9.967233531572568,345.8940174272629,2,6358.457764635854,0
9,Premium,101.14685661978866,14.613186188265002,765.3675321205246,3,910.321709578098,0
43,Standard,51.781587792593236,27.09753676539366,419.7492080808411,1,2226.608275081509,0
54,Basic,36.90050222843247,49.54023046734925,481.63299284412227,1,1992.6271203353535,0
54,Standard,100.8139761634369,42.276661545239705,113.64899719726056,3,5443.954712825593,0
3,Basic,23.617120790776816,38.73131763620446,942.4506970173003,2,70.85136237233044,0
23,Basic,35.13566802200397,42.93304234039102,991.5880632278634,2,808.1203645060913,0
3,Standard,105.16419978754428,24.969528455263415,491.91194391392855,1,315.49259936263286,0
18,Standard,24.797990196550067,14.368676531751781,937.0194939084138,1,446.3638235379012,0
40,Basic,14.119305544991995,25.550697056170858,622.8627092736008,1,564.7722217996798,0
3,Basic,113.73325809526378,9.739345126541373,544.1790553080458,0,341.19977428579136,0
43,Standard,80.80658466509374,12.782648675700248,163.00679016519288,2,3474.6831405990306,0
16,Standard,31.742252591674546,16.287344462403794,864.7803651042618,4,507.87604146679274,0
12,Basic,63.51539975708339,22.112371619710427,238.03543341154653,1,762.1847970850006,0
67,Basic,72.03599827061839,2.9695212372758517,251.23310627774623,1,4826.411884131432,0
9,Premium,53.879077774003584,4.91784077057156,972.4568336221041,0,484.91169996603224,0
15,Standard,34.650136370977776,37.80190047609014,140.13251888166235,1,519.7520455646667,0
16,Standard,40.903047276154886,31.80496820790729,563.1118118791636,2,654.4487564184782,0
45,Standard,44.19783487888292,1.4413528831913842,195.12717179880283,2,1988.9025695497314,0
60,Standard,73.37279697230375,16.33558665478811,856.2011367892154,2,4402.367818338224,0
57,Standard,82.10599664317276,39.18638735600634,699.298552503766,3,4680.041808660847,0
36,Basic,70.44560353127903,8.279594698933291,673.9015186740364,0,2536.0417271260453,0
50,Standard,111.18240101575827,37.040674799629436,379.81706844758764,3,5559.120050787914,0
66,Basic,92.49095278501943,37.147078924313355,633.6883202596522,1,6104.402883811283,0
71,Premium,41.52470726504255,49.08685159864898,911.5870637326155,1,2948.2542158180213,0
29,Basic,60.73402351039388,13.197081814647815,484.9315868770533,1,1761.2866818014227,0
62,Premium,80.9877406237287,48.08178067359312,221.90597227703452,3,5021.239918671179,0
42,Premium,91.69926702809636,33.47954019730487,628.1156121528124,1,3851.369215180047,0
19,Premium,13.701209397991676,13.977363910731547,234.19626374007763,0,260.32297856184186,0
63,Standard,22.21426705726464,16.568958542759724,182.15558416844885,0,1399.4988246076723,0
13,Premium,58.688159069551425,43.54054710995093,961.8839958616666,3,762.9460679041686,0
42,Standard,99.4175428428959,18.311299019501856,375.57043158706426,3,4175.536799401628,0
56,Basic,81.5862867668166,33.26218408749613,630.9315481059236,1,4568.83205894173,0
23,Standard,95.63240625436896,9.286931037450055,54.190969188185036,1,2199.545343850486,0
28,Premium,23.11072564502819,15.296821579125707,546.4259315302827,1,647.1003180607893,0
36,Standard,91.01075291975081,6.42863751187058,798.760642651409,1,3276.387105111029,0
70,Standard,56.134169122483875,23.275664791792927,959.669295335375,0,3929.391838573871,0
29,Standard,98.2161017437909,27.372783235745473,821.252273056647,0,2848.266950569936,0
39,Standard,51.94829320306708,34.63983219002011,228.27779825008733,1,2025.9834349196162,0
54,Basic,30.17870065895512,21.45046626844116,55.34415801832041,4,1629.6498355835765,0
44,Standard,118.99803931935878,18.130144803588482,752.0391635318196,2,5235.913730051787,0
41,Standard,18.130813144700554,45.73588481154803,576.4755053961253,0,743.3633389327227,0
61,Basic,95.8730467092115,26.33337303943179,557.3991767597445,1,5848.255849261901,0
27,Standard,71.42861526350625,46.05785912781353,686.8986058083242,0,1928.5726121146686,0
45,Standard,19.686949784945185,11.446178362399829,724.2401986174376,1,885.9127403225333,0
66,Basic,118.05968213107994,30.363193702444146,258.6839555245449,3,7791.939020651276,0
9,Standard,76.21394250471627,49.082302808943005,472.63721603727714,2,685.9254825424464,0
3,Premium,12.46795661659252,17.692396462955664,980.4824197882576,0,37.403869849777564,0
58,Basic,10.640279330601942,38.5322143910974,328.31891037878995,1,617.1362011749127,0
21,Premium,50.08642728793774,3.862220524971349,271.30789845716646,1,1051.8149730466926,0
20,Premium,97.54411755003206,45.57748273997653,561.0738670911165,1,1950.8823510006412,0
57,Premium,22.399099434915087,43.43335867113851,590.5406074777346,0,1276.74866779016,0
65,Standard,67.65908716062502,45.60984852070471,138.95282623260368,3,4397.840665440626,0
14,Premium,71.83654495927571,4.196049561223498,188.03934622628938,3,1005.71162942986,0
13,Standard,109.2199595023633,14.444712990716214,314.87217806625995,2,1419.8594735307229,0
25,Basic,58.16913708920645,7.156665109615024,306.668038236166,2,1454.2284272301613,0
49,Basic,60.51966915542349,39.82368889011101,948.0241147983594,1,2965.463788615751,0
52,Basic,77.90384263414107,39.642055271613174,582.6089043018982,2,4050.9998169753358,0
21,Basic,34.770956882992174,2.8912073170967916,988.4180942374943,3,730.1900945428356,0
10,Basic,72.30731912977939,28.202720674722222,749.1711141312247,3,723.0731912977939,0
15,Premium,19.684011461093654,17.98580428091878,65.17608155086111,2,295.26017191640483,0
25,Standard,118.23032375981465,29.331676614811354,226.77492315396097,1,2955.7580939953664,0
65,Premium,51.375646930316414,11.51625824497995,458.78618986829264,4,3339.417050470567,0
30,Standard,31.545356754375725,28.81238279187739,704.8191451834344,1,946.3607026312717,0
66,Basic,53.03184949475705,27.261819375857574,298.4302107532816,3,3500.1020666539653,0
18,Premium,46.91607902284302,29.173251805841517,450.89991685093906,0,844.4894224111744,0
58,Premium,23.677445381816703,48.017047928103494,651.4118930671788,2,1373.2918321453687,0
13,Standard,118.21767802950212,18.89945639577756,643.9865362079111,1,1536.8298143835277,0
33,Standard,115.26560628550892,22.845961824356767,389.4842329690139,2,3803.7650074217945,0
46,Standard,119.80243168700751,19.875088881075307,363.6466026431705,0,5510.911857602346,0
60,Basic,78.29380181840712,29.053175609656243,755.0242344428018,3,4697.6281091044275,0
54,Basic,54.795927998662236,44.12578129172408,843.9613563176229,4,2958.980111927761,0
54,Basic,65.15953957761369,49.062386942276156,222.81243519955245,2,3518.615137191139,0
61,Basic,34.75828903027613,38.0703229905426,924.1319427299247,3,2120.255630846844,0
31,Premium,58.34995089330033,12.703095961896553,117.82635028342018,0,1808.8484776923103,0
2,Standard,20.197547143925217,47.29478523008144,242.9726477615472,1,40.39509428785043,0
48,Basic,92.49799674140442,25.775150445688233,94.83966081586163,1,4439.903843587412,0
55,Standard,61.69147408769451,16.64681152628078,443.68256209663707,2,3393.031074823198,0
62,Premium,80.00562152338408,22.481434620142018,418.4143018505051,2,4960.348534449813,0
42,Standard,23.45438435302689,22.951938579903384,874.5895555034062,1,985.0841428271293,0
3,Basic,40.322646349592006,12.307863119228124,522.4008649885043,3,120.96793904877602,0
66,Standard,45.87174830832979,9.062380099170555,724.9455037845169,2,3027.5353883497664,0
5,Standard,14.649982622266325,44.80251825382023,238.9862355704826,2,73.24991311133162,0
29,Premium,18.453525491441845,7.9947503823247645,284.4140399292785,6,535.1522392518135,0
41,Standard,113.47780817180269,16.80738201799285,884.2305206890766,1,4652.590135043911,0
30,Premium,60.76149113159138,18.46856224958197,878.4986524648593,1,1822.8447339477414,0
31,Basic,41.64919437773924,14.203470152060044,988.7173625087338,1,1291.1250257099166,0
10,Basic,70.57912313155767,39.412743407265054,880.0016696890578,1,705.7912313155766,0
67,Premium,44.03358531526774,29.77549226547036,496.55986177837934,0,2950.2502161229386,0
61,Standard,75.51112063938038,15.66886805514829,60.470178166213984,1,4606.178359002203,0
45,Standard,83.50543335790917,16.4603664058725,959.4409018393211,1,3757.7445011059126,0
57,Basic,80.12643812306878,41.383387835910995,797.2396833276141,1,4567.206973014921,0
31,Basic,65.98860680426228,28.71478142611933,373.8373216786597,0,2045.6468109321306,0
34,Standard,94.2687387199965,11.894857846134334,386.03080194347655,1,3205.137116479881,0
41,Standard,113.29442779572675,25.936501224382873,282.39092416822973,1,4645.071539624797,0
65,Standard,34.85204881832561,33.80929789623917,106.66989087011814,1,2265.383173191165,0
6,Premium,107.85228706459985,37.89564835811305,895.0383855214436,2,647.1137223875991,0
61,Basic,104.55179938642682,46.5797372748417,965.0150508587923,4,6377.659762572036,0
20,Standard,70.78477838417962,10.138867356471716,997.5933162698708,1,1415.6955676835923,0
62,Basic,10.496398042631437,24.625573045966362,308.39561895271464,0,650.7766786431491,0
9,Premium,66.92215449467885,7.325459671994449,374.7814642025239,3,602.2993904521096,0
48,Basic,54.26431622779033,39.74789945105287,260.0587524425698,2,2604.6871789339357,0
23,Premium,118.96495033958519,48.650645752756176,148.2068157668909,0,2736.193857810459,0
24,Premium,17.06669492967416,46.83652502451927,703.3322903596143,0,409.60067831217987,0
33,Standard,60.07109774657843,9.65800258111073,225.26004490611865,1,1982.3462256370883,0
58,Standard,93.34437876532006,46.18351850738338,751.0509987678342,2,5413.973968388564,0
27,Premium,37.29581914219495,24.34014205890136,408.7220325281927,1,1006.9871168392636,0
4,Basic,119.86836907070224,40.231555777073154,645.7059548374332,0,479.473476282809,0
22,Standard,12.467031027495349,44.84915188331554,628.5122198760037,2,274.2746826048977,0
3,Premium,19.664860655938554,23.867011494147548,257.77856331377734,1,58.99458196781566,0
31,Standard,26.04966103629352,21.260276004986718,341.39125923843727,1,807.5394921250992,0
13,Standard,61.8785467931357,12.132891033940362,557.8804275874763,3,804.4211083107641,0
19,Premium,76.40103887257926,29.839494466126226,86.78793816377,0,1451.619738579006,0
37,Premium,37.96616615260969,48.15829848413144,267.3404389046631,1,1404.7481476465584,0
38,Basic,110.94491078281855,43.69461846718444,638.7656003319735,1,4215.906609747105,0
31,Basic,50.74459125889106,14.313019633398273,447.6352903204686,3,1573.082329025623,0
19,Basic,50.81294754028246,4.937701783675784,297.6101051997282,1,965.4460032653667,0
19,Premium,31.094389035699763,31.997016941649363,884.6606059830514,2,590.7933916782955,0
49,Basic,12.641489756796213,17.983482736933894,722.1442511996893,2,619.4329980830145,0
46,Basic,23.153016728184397,12.730959779324262,697.8236295186931,4,1065.0387694964822,0
48,Premium,36.374592066503254,30.48683345709134,502.7454680930943,1,1745.9804191921562,0
41,Basic,115.03202248141461,28.38667432242468,605.6923542599205,1,4716.312921737999,0
61,Premium,52.31896376504026,46.80764346622199,137.21483203106038,2,3191.4567896674557,0
56,Standard,104.26522450852212,2.8730781271614845,873.6926276487837,0,5838.852572477239,0
16,Premium,54.806883638152506,21.349280919832157,884.7955106858344,1,876.9101382104401,0
71,Standard,81.6049061400025,9.72758384363897,344.04313111746933,1,5793.9483359401775,0
13,Premium,60.89370988683754,10.469167428188838,450.07721541773884,0,791.618228528888,0
25,Premium,69.85618773809482,17.788754377037627,331.6458127973011,1,1746.4046934523703,0
17,Premium,16.35884764559642,12.231962340824198,247.36428581428,1,278.10040997513914,0
1,Basic,35.80787332553884,2.37182931058842,688.5707899345634,2,35.80787332553884,0
63,Premium,15.884070490013613,18.615834123806476,672.3404140365782,1,1000.6964408708576,0
62,Premium,119.12714019530776,38.41405306092036,889.0326220538725,0,7385.882692109081,0
47,Premium,15.735072810699917,42.55667488469251,221.87233417047887,2,739.5484221028961,0
31,Standard,28.97907631730181,8.388813262784552,420.4088608314241,1,898.3513658363561,0
44,Basic,66.60118437563511,37.647269312584335,738.4640238899424,3,2930.4521125279452,0
63,Premium,81.64673967915674,39.63519358852219,175.91430997907935,3,5143.7445997868745,0
33,Premium,92.10626356566979,46.48221530875125,933.1251610968509,3,3039.5066976671033,0
41,Basic,101.22761557847726,2.682308785858499,439.97948648761087,1,4150.332238717568,0
7,Basic,93.54645312107299,34.56250454173867,662.3619395756193,3,654.8251718475109,0
30,Premium,115.30083603165315,40.79196119936925,316.58375860553656,1,3459.0250809495947,0
23,Premium,14.945382670753027,4.9313061970154415,660.3625606692432,1,343.7438014273196,0
14,Premium,98.66277720995116,24.8372890298873,282.8875388477444,1,1381.2788809393162,0
36,Premium,119.88249337361685,21.354171442875646,750.7599595844355,1,4315.769761450207,0
70,Basic,79.01791394076072,17.10149454386795,881.3221907503057,1,5531.25397585325,0
56,Premium,52.92854680072643,32.508195650887856,192.19343200368877,1,2963.99862084068,0
61,Premium,32.50131374573566,16.543076422648678,989.7171704455832,1,1982.580138489875,0
65,Premium,111.32227795366583,7.783402124422233,359.9477041423575,0,7235.948066988279,0
40,Premium,84.61322002296565,41.75212684064856,75.58718067266759,3,3384.528800918626,0
15,Premium,113.79460113417318,29.70349638325703,729.4640876002505,1,1706.9190170125976,0
25,Standard,25.03462158331184,26.931657171937005,660.839023132523,2,625.865539582796,0
53,Standard,15.825353653534371,32.71821742423474,407.4740389001738,2,838.7437436373217,0
56,Standard,88.95594279815612,8.486895684758972,175.1405953604907,1,4981.5327966967425,0
32,Premium,65.33314487135985,38.490767655734174,513.4168052692204,2,2090.660635883515,0
35,Standard,91.87173549383354,20.013592453266025,271.7998509848054,3,3215.510742284174,0
23,Basic,65.36189866272593,24.515024374074677,933.6704730402354,2,1503.3236692426965,0
33,Premium,58.23972131712874,38.99217351838698,888.843569107326,2,1921.9108034652484,0
48,Basic,116.11924339460157,27.162460879619232,693.857324225308,3,5573.723682940876,0
28,Basic,67.14290672803786,20.711880866123554,289.3280303296492,1,1880.00138838506,0
38,Basic,29.72971205109733,7.121397495486123,591.1750647140137,1,1129.7290579416986,0
37,Basic,13.365228495952307,18.71066552164128,639.9739739316717,1,494.51345435023535,0
3,Basic,69.72045215369491,38.57523267073299,94.75645609916481,0,209.16135646108472,0
40,Basic,114.45227487765764,10.77571103029432,663.9069942751938,1,4578.090995106306,0
32,Premium,21.074227252186454,41.343005122365916,136.4071586441322,0,674.3752720699665,0
31,Premium,22.954973935912285,5.374832404529411,141.67713960621165,0,711.6041920132808,0
45,Premium,55.794468627805124,20.823951927692846,337.96740991560864,2,2510.7510882512306,0
3,Premium,13.697674916671083,39.75099872460359,242.9150699908318,1,41.09302475001325,0
21,Premium,107.56915015860473,13.786621214586068,898.8366533082117,1,2258.9521533306993,0
20,Premium,98.03612852739674,2.190805775318774,961.1602631662223,4,1960.7225705479348,0
14,Premium,50.85939101215763,28.930095124029762,178.12146642594413,0,712.0314741702068,0
36,Premium,102.00353057964628,9.696993972499104,319.4786456377137,0,3672.127100867266,0
22,Standard,28.56800281097551,24.669622114696583,361.7022912133566,1,628.4960618414613,0
36,Standard,107.01093896489205,10.56783727365964,304.60871087335846,1,3852.3938027361137,0
35,Standard,41.2258277711637,29.281881633966726,740.073484853591,1,1442.9039719907296,0
55,Basic,87.45982684905728,23.381832573319578,299.709725850406,1,4810.29047669815,0
46,Standard,22.919676916325404,27.470243590643737,340.49856615152163,2,1054.3051381509686,0
30,Premium,119.83535990346802,30.840272627244907,576.8167735220541,1,3595.0607971040404,0
56,Premium,76.50482904966937,5.434143886464522,519.5623509479537,1,4284.270426781484,0
13,Basic,95.93510656578708,32.79802737232889,941.1339611212587,2,1247.156385355232,0
65,Basic,93.89988714890491,40.49062094115034,471.73255839344455,5,6103.492664678819,0
13,Basic,15.678297760619433,23.032458518484653,698.4011166113221,3,203.81787088805262,0
17,Basic,58.487246540834605,21.661688059656317,513.83603414634,1,994.2831911941882,0
24,Basic,115.99658934228043,22.128908254648145,351.4179007805859,2,2783.91814421473,0
5,Standard,74.7712785214593,40.234923251334855,709.50106766877,0,373.85639260729647,0
62,Premium,31.556954408460257,8.639768924671536,987.900564947264,4,1956.531173324536,0
36,Premium,91.91180432257445,40.031116031304656,969.2624394906443,2,3308.8249556126802,0
11,Basic,94.43733600937365,44.77167924687394,576.0596994849029,1,1038.81069610311,0
55,Standard,61.840766837462574,1.3198945487579437,509.16090239802196,0,3401.2421760604416,0
6,Standard,58.56465256286521,14.873174805178156,562.765027946172,0,351.3879153771913,0
40,Standard,34.14177818210316,34.84663532427212,347.6529034216019,2,1365.6711272841264,0
60,Premium,90.49027912589555,46.09047081258238,74.73412334047906,0,5429.416747553733,0
21,Premium,94.5850232095997,20.191620134123724,272.92216635953935,1,1986.2854874015936,0
68,Standard,83.72669530224675,7.5592706091013575,787.0510437178194,2,5693.415280552779,0
10,Premium,83.59307989065495,24.06812049736534,319.5186901845103,1,835.9307989065495,0
32,Standard,46.941686021259954,12.50379107065751,581.9561401848233,4,1502.1339526803185,0
1,Standard,34.2158234465035,40.359959607775984,661.1355894810206,1,34.2158234465035,0
41,Standard,117.86320146592578,20.61354689363456,633.1788981177626,3,4832.391260102957,0
6,Premium,116.29754786214227,7.833459549350314,497.6348622871755,2,697.7852871728536,0
19,Premium,55.60023058144748,22.456511677108086,142.20596137779899,3,1056.404381047502,0
10,Basic,35.26578342678331,7.910375275438795,553.3964714882269,4,352.6578342678331,1
4,Basic,47.87910151253343,44.94838656792355,569.172379320192,1,191.51640605013372,0
29,Basic,107.43958735327898,11.125384283073714,796.0190114719967,3,3115.7480332450905,0
54,Basic,12.739563653746936,43.21331361305223,632.771408054395,0,687.9364373023345,0
27,Basic,97.11846876477414,22.546776121336617,729.3286570108725,1,2622.1986566489018,0
14,Premium,57.75853802423776,25.913810466838147,804.6961342016741,3,808.6195323393287,0
45,Standard,99.96831922608155,4.274043560810947,365.59617328422473,1,4498.574365173669,0
58,Premium,10.821982103895392,28.99776893267935,364.51832304194295,1,627.6749620259327,0
51,Premium,11.538252165109986,35.94455211580601,134.67014228695137,1,588.4508604206093,0
40,Basic,76.59514268151935,46.52193051870733,559.9144233055515,1,3063.805707260774,0
42,Standard,18.885182892359605,16.549571647348216,817.2509297890741,3,793.1776814791034,0
39,Basic,98.81560494879821,29.241302334466152,693.2988766236656,3,3853.80859300313,0
47,Standard,73.66749613366467,29.970783539122152,655.4848789383566,1,3462.3723182822396,0
14,Basic,117.7221963691619,16.679577037386046,403.14736015344147,4,1648.1107491682667,0
56,Premium,102.70513978219563,26.280942627879504,260.6538385793458,0,5751.4878278029555,0
69,Premium,50.34795297489403,2.9383032223530394,111.86251919539272,1,3474.008755267688,0
6,Basic,112.28017572097978,35.10025221302887,456.10104889907,2,673.6810543258787,0
26,Premium,65.1010928651853,32.37186765773187,347.2420917731061,3,1692.6284144948177,0
9,Premium,20.366983946076367,12.91999422432776,504.6265141288968,1,183.3028555146873,0
46,Premium,18.470041778857137,19.73062249242394,373.33502224207376,1,849.6219218274283,0
54,Basic,56.835001535275694,23.319584741476643,794.7223193900338,0,3069.0900829048874,0
5,Basic,117.62054264192882,30.10706185601138,229.92162766023884,3,588.1027132096441,0
41,Standard,83.1166304627599,27.990364509865596,630.3302505719048,2,3407.781848973156,0
56,Basic,96.95512544913187,11.981187140177243,285.7049256573441,2,5429.487025151385,0
32,Premium,70.05792067085538,32.92383508575372,683.8428908278541,2,2241.853461467372,0
42,Standard,90.5341994398775,38.20520070512195,460.94863558640986,2,3802.436376474855,0
26,Standard,27.11411260454521,27.059193118071324,981.4297251180441,1,704.9669277181754,0
30,Standard,38.726066684757754,7.876221434187109,350.66117211638266,1,1161.7820005427327,0
50,Basic,107.19253152240566,26.573404998326435,730.9463968848147,3,5359.626576120283,0
60,Premium,21.82915481797734,12.437258267695531,645.4470861722052,2,1309.7492890786405,0
12,Standard,49.04307387744448,21.800640933617295,572.0171521841636,1,588.5168865293338,0
30,Standard,49.999338483799114,25.60323944304659,64.9908573350816,2,1499.9801545139735,0
41,Premium,15.722808014998122,11.665164949352777,57.33797739448402,2,644.635128614923,0
4,Basic,19.99776957480867,35.578173970855126,757.4647216479483,1,79.99107829923469,0
39,Premium,110.61174362557317,48.45519531965059,930.2871934449012,0,4313.858001397353,0
32,Basic,48.81508756494707,5.64788754198499,192.35219143930254,0,1562.0828020783063,0
14,Premium,52.490195230987695,18.228863649683756,118.05771057087763,2,734.8627332338277,0
56,Standard,73.5273410233406,33.960139756409106,103.17912863354087,2,4117.531097307074,0
57,Standard,117.29175307703709,34.99718402358789,410.92182026559317,1,6685.629925391114,0
49,Premium,52.86562777841169,16.754160958921815,726.5494263901813,0,2590.415761142173,0
55,Premium,107.43786331681048,45.68299167150004,617.4456816140403,1,5909.0824824245765,0
5,Premium,119.98127014756311,14.478261012943012,714.0934190181371,1,599.9063507378155,0
65,Premium,98.06769755748047,16.42486875113903,634.637989988714,3,6374.400341236231,0
47,Premium,18.841447461836474,34.99616007544909,645.9397087260513,1,885.5480307063143,0
57,Standard,68.4293936519657,20.023358200920182,279.20339066955967,4,3900.4754381620446,0
57,Standard,33.08597793299346,6.834865090314186,442.68658915576566,0,1885.900742180627,0
62,Premium,48.1653530394525,41.4366404616929,307.6493160708062,1,2986.251888446055,0
53,Basic,118.51761628874661,6.986483173974174,233.60343478028264,2,6281.43366330357,0
26,Premium,78.79235396334509,29.169073418626542,755.779760259761,0,2048.6012030469724,0
44,Basic,58.85616757178615,17.350200377483574,378.1958355284683,2,2589.6713731585905,0
68,Standard,55.97385795548041,7.322519183248151,404.3301929584041,3,3806.222340972668,0
66,Basic,36.39704899732603,12.700470047924696,220.33739031892839,1,2402.205233823518,0
48,Standard,25.80113937707344,28.076540431176422,524.3562948923229,2,1238.4546900995251,0
60,Basic,48.763125114395095,12.049355862136023,395.85481232239164,1,2925.787506863706,0
8,Premium,47.121961754043916,26.078009731726482,190.7338739510021,2,376.9756940323513,0
53,Premium,25.85319668346712,47.62785096540116,883.2974405731925,1,1370.2194242237574,0
12,Basic,12.893775483618484,38.09452472597592,61.26614223541635,1,154.7253058034218,0
17,Standard,34.01036494894102,49.44732650910744,115.13232809740107,1,578.1762041319973,0
12,Standard,11.684382857650922,33.74447422618362,718.6144212322849,4,140.21259429181106,0
46,Standard,70.49087645678331,49.140231118846636,953.3506404630897,1,3242.5803170120325,0
28,Basic,75.81585415388552,49.33199081713756,282.95250088614273,3,2122.8439163087946,0
70,Premium,52.26423352411268,45.759736873978085,260.69434783354484,2,3658.496346687888,0
35,Basic,90.67582992437589,32.71441883938827,432.88954870760585,1,3173.6540473531563,0
5,Premium,33.505076630132706,42.833511161110316,964.7342690864223,1,167.52538315066352,0
58,Premium,104.47560293619445,14.3016879062513,142.5386830007016,4,6059.584970299278,0
33,Basic,27.898791186905218,18.88824839822656,923.4899890541163,1,920.6601091678722,0
39,Standard,114.05492385365876,21.46336105302264,311.56441942093954,3,4448.142030292692,0
1,Premium,25.16308569749774,19.574510725791015,881.064331763312,1,25.16308569749774,0
3,Premium,14.17897726625828,39.5509304026323,784.4460146084832,2,42.53693179877484,0
