timestamp,factory,machine,shift,operator_skill,production_units,target_units,defect_rate,downtime_min,energy_kwh,temperature_c,vibration,efficiency_pct,maintenance_flag
2024-07-30 16:00:00,West Plant,Packer,Day,Senior,61,69,0.027262465227258465,9,125.70836383923027,62.50871583888452,3.489004565657705,88.40579710144928,0
2024-07-30 17:00:00,South Plant,Packer,Day,Junior,46,60,0.07887898513116752,14,127.39014262053753,80.73476320518994,3.8384247670920058,76.66666666666667,0
2024-07-30 18:00:00,South Plant,Painter,Night,Senior,73,55,0.0475629004045656,10,114.45682363970974,69.6245069348245,2.673706296802125,132.72727272727275,0
2024-07-30 19:00:00,North Plant,Packer,Night,Mid,62,59,0.05361039492018943,8,108.00636692823329,66.44815864056615,2.719348842288889,105.08474576271188,0
2024-07-30 20:00:00,North Plant,Assembler,Night,Senior,64,73,0.07072762039562382,6,128.34860376897703,62.793991077940525,3.8172124400689613,87.67123287671232,0
2024-07-30 21:00:00,West Plant,Packer,Day,Mid,46,65,0.05528352820741882,11,125.79317273144696,71.70399460640715,2.968808129440773,70.76923076923077,0
2024-07-30 22:00:00,West Plant,Cutter,Night,Mid,62,68,0.054658691119451465,7,128.7459960392042,70.04249609423624,4.023024714599835,91.17647058823529,0
2024-07-30 23:00:00,North Plant,Assembler,Day,Junior,66,68,0.008360239299835861,17,100.28211029464292,68.29983667362211,2.0202226194398993,97.05882352941177,0
2024-07-31 00:00:00,South Plant,Assembler,Day,Junior,47,56,0.04054727403605601,16,103.32885561134057,77.53917017289797,3.1590753151771183,83.92857142857143,0
2024-07-31 01:00:00,South Plant,Painter,Day,Junior,60,59,0.05385547474752765,9,111.61799043667847,65.2038474754768,2.891346211896921,101.69491525423729,0
2024-07-31 02:00:00,South Plant,Packer,Night,Junior,72,63,0.06458333914555214,7,114.94755168116029,70.59096190754711,3.3006888286639113,114.28571428571428,0
2024-07-31 03:00:00,North Plant,Packer,Day,Senior,57,71,0.03305904773765037,8,125.1777802258871,64.70730899071073,3.285568843147625,80.28169014084507,0
2024-07-31 04:00:00,South Plant,Assembler,Night,Mid,67,73,0.00988280425749343,5,106.40119822165268,71.08735457765235,2.9954033220030896,91.78082191780823,0
2024-07-31 05:00:00,West Plant,Packer,Night,Senior,74,69,0.029266050015821624,15,118.67819825238033,71.36707774934942,2.794519178347058,107.24637681159422,0
2024-07-31 06:00:00,West Plant,Packer,Day,Mid,64,56,0.03437882811248822,17,131.7579715418793,69.47942334332578,3.378796696636834,114.28571428571428,0
2024-07-31 07:00:00,North Plant,Painter,Night,Mid,62,63,0.06008071659428416,8,118.47515343331382,60.85132717357429,2.4465375347777347,98.4126984126984,0
2024-07-31 08:00:00,West Plant,Assembler,Day,Mid,54,65,0.0015824721361726547,11,134.61748442315454,70.35812326597247,3.4707194288636702,83.07692307692308,0
2024-07-31 09:00:00,North Plant,Cutter,Day,Senior,57,60,0.030863825845492958,8,118.04793277490823,79.31318428309265,2.6456278276012246,95.0,0
2024-07-31 10:00:00,South Plant,Assembler,Night,Junior,57,69,0.03583068930054071,6,129.59968142671448,59.5962436184748,2.8745813598480687,82.6086956521739,0
2024-07-31 11:00:00,South Plant,Painter,Day,Senior,44,74,0.04400924766429254,12,153.31043032310495,69.76380688720629,2.9491404423511525,59.45945945945946,0
2024-07-31 12:00:00,South Plant,Painter,Day,Mid,72,58,0.07759995946504927,12,140.12710210385507,78.46086659429842,3.19936327098095,124.13793103448276,0
2024-07-31 13:00:00,West Plant,Painter,Day,Senior,67,69,0.059248164987954016,12,93.21202731774633,65.59719809162029,3.3198437409323613,97.10144927536231,0
2024-07-31 14:00:00,North Plant,Packer,Night,Mid,50,72,0.017794340937372876,6,133.46456665026187,66.12975355523582,2.608685133501376,69.44444444444444,0
2024-07-31 15:00:00,South Plant,Assembler,Night,Junior,70,61,0.05069298477272041,12,135.27473545554446,77.18110777188778,2.566129806267372,114.75409836065573,0
2024-07-31 16:00:00,North Plant,Packer,Night,Junior,63,70,0.02769024412285452,10,135.66090058244725,68.83712249644866,2.3199967607439937,90.0,0
2024-07-31 17:00:00,South Plant,Packer,Day,Senior,61,57,0.06491316592140238,12,101.78742300947854,72.51632422987817,2.34657556183923,107.01754385964912,0
2024-07-31 18:00:00,West Plant,Assembler,Day,Junior,63,66,0.013685578094582072,12,126.96245522447505,69.54573299453939,2.95557502125421,95.45454545454545,0
2024-07-31 19:00:00,West Plant,Painter,Night,Mid,43,61,0.011560247019454578,7,109.94348903152611,71.10713959938107,2.0312459043902393,70.49180327868852,0
2024-07-31 20:00:00,North Plant,Cutter,Night,Mid,69,63,0.008111510268732545,13,116.08293546389429,81.33137937790698,2.6913855565464613,109.52380952380953,0
2024-07-31 21:00:00,West Plant,Cutter,Night,Junior,59,64,0.043528374711676796,10,128.3417191217055,58.83758086113117,2.2473240928313194,92.1875,0
2024-07-31 22:00:00,West Plant,Assembler,Night,Junior,46,55,0.009860405456204884,10,103.6951673035344,72.0473409303933,2.3025642546237957,83.63636363636363,0
2024-07-31 23:00:00,North Plant,Assembler,Night,Junior,52,66,0.0033402883668427565,8,125.95187524564689,81.06217430992325,3.209069327784559,78.78787878787878,0
2024-08-01 00:00:00,South Plant,Painter,Day,Senior,50,72,0.02659648327148753,10,106.31418687871006,70.61873104241504,2.2467915078382608,69.44444444444444,0
2024-08-01 01:00:00,West Plant,Assembler,Night,Senior,49,55,0.0638533266468924,14,85.03481794121475,74.25033374867056,3.12276319231593,89.0909090909091,0
2024-08-01 02:00:00,North Plant,Assembler,Day,Mid,74,72,0.012485904821044266,16,136.9834324512826,73.84391042416028,2.0125503483696594,102.77777777777777,0
2024-08-01 03:00:00,West Plant,Painter,Day,Senior,69,61,0.028631221215650707,13,113.38723514654446,70.91370242195224,3.437114713720761,113.11475409836065,0
2024-08-01 04:00:00,West Plant,Painter,Day,Senior,49,71,0.03485904275132388,7,118.14739984152304,78.13279663111045,1.5595987064914112,69.01408450704226,0
2024-08-01 05:00:00,West Plant,Packer,Day,Mid,42,67,0.07007761138914433,7,160.06862374516402,68.17022812681766,2.9512913060210293,62.68656716417911,0
2024-08-01 06:00:00,West Plant,Assembler,Night,Mid,71,64,0.03810906885731573,8,130.51251183444666,65.07588441765837,2.449732923596903,110.9375,0
2024-08-01 07:00:00,North Plant,Cutter,Day,Junior,66,68,0.04095643301618992,10,134.2591967761665,61.916651598363885,2.8148301900274117,97.05882352941177,0
2024-08-01 08:00:00,North Plant,Assembler,Night,Junior,57,55,0.020369980473171748,11,120.65516824297853,65.43963369339099,4.035962535526646,103.63636363636364,0
2024-08-01 09:00:00,North Plant,Cutter,Day,Senior,74,60,0.05348343800506841,4,105.49197524904876,74.48046474446586,2.5210879972990385,123.33333333333334,0
2024-08-01 10:00:00,West Plant,Cutter,Night,Mid,57,58,0.0020529916357126775,11,128.17921914560796,70.9864389634649,3.382659585724512,98.27586206896551,0
2024-08-01 11:00:00,West Plant,Cutter,Night,Senior,70,73,0.07715519203949359,13,137.6550789431204,75.8071486191449,3.168042435522921,95.8904109589041,0
2024-08-01 12:00:00,West Plant,Packer,Day,Senior,58,69,0.03984962266501067,9,128.7308558818898,74.97998131051267,1.452540653990836,84.05797101449275,0
2024-08-01 13:00:00,North Plant,Painter,Night,Mid,60,73,0.0049450601576398155,8,145.33708756747671,64.21934735292251,2.05242056939828,82.1917808219178,0
2024-08-01 14:00:00,West Plant,Painter,Day,Mid,53,66,0.044733635685084365,11,120.39879646003206,70.18133159789721,4.238903714678106,80.3030303030303,0
2024-08-01 15:00:00,South Plant,Packer,Night,Mid,67,68,0.041118573447472606,7,131.7972212118246,74.31609940931325,2.5581179384549166,98.52941176470588,0
2024-08-01 16:00:00,West Plant,Painter,Day,Mid,73,57,0.019256199172452908,22,135.16116561740108,75.53864961640724,3.277049978467185,128.0701754385965,1
2024-08-01 17:00:00,South Plant,Packer,Day,Senior,68,58,0.016704768987619953,10,122.5484307166263,67.90538833601691,2.9698080615400304,117.24137931034481,0
2024-08-01 18:00:00,West Plant,Assembler,Night,Senior,52,57,0.021661266599622888,8,103.39395360047169,71.49957912108263,3.661546487540283,91.22807017543859,0
2024-08-01 19:00:00,North Plant,Packer,Night,Senior,58,66,0.010378560775597592,11,150.53282033759555,77.38461963796684,4.1274178217534425,87.87878787878788,0
2024-08-01 20:00:00,West Plant,Painter,Day,Mid,76,63,0.0425137921371057,11,118.22504042169749,67.75391821690178,2.672833611749307,120.63492063492063,0
2024-08-01 21:00:00,South Plant,Painter,Day,Junior,55,73,0.070314877892117,13,121.15298352913109,69.79430947927492,2.5725804627357194,75.34246575342466,0
2024-08-01 22:00:00,South Plant,Assembler,Night,Senior,58,70,0.07385020720137886,6,115.94542675092295,66.32061949702515,2.286931548946849,82.85714285714286,0
2024-08-01 23:00:00,West Plant,Packer,Day,Junior,62,55,0.0762389649708971,7,114.84390897616173,66.33428411288473,4.058747112437239,112.72727272727272,0
2024-08-02 00:00:00,South Plant,Assembler,Day,Junior,66,68,0.04802993555930992,13,130.34227591593302,67.78473369117202,2.721274043383934,97.05882352941177,0
2024-08-02 01:00:00,South Plant,Cutter,Day,Junior,61,67,0.04972392449425717,10,101.24899931646257,64.54333489880617,4.0418685579170255,91.04477611940298,0
2024-08-02 02:00:00,North Plant,Packer,Night,Mid,53,66,0.024841340422065494,6,96.36795487572658,67.66884356436577,3.1800043676289933,80.3030303030303,0
2024-08-02 03:00:00,West Plant,Assembler,Day,Mid,63,59,0.07082764571101376,4,122.95116575702387,67.55786525954265,3.6962060725527355,106.77966101694916,0
2024-08-02 04:00:00,West Plant,Assembler,Day,Senior,60,74,0.039051643205305596,9,126.82489367896392,67.7027438418247,2.291940033615201,81.08108108108108,0
2024-08-02 05:00:00,West Plant,Painter,Night,Senior,64,57,0.02234469018785916,9,107.53108314867136,68.15609464937776,1.868881066617045,112.28070175438596,0
2024-08-02 06:00:00,South Plant,Packer,Day,Mid,54,56,0.07725342884986348,9,106.67700731058504,66.71747026598422,2.5651259390975434,96.42857142857143,0
2024-08-02 07:00:00,West Plant,Cutter,Day,Mid,58,65,0.0564302516587723,11,111.46079356076737,70.90685615229891,3.258166923864288,89.23076923076924,0
2024-08-02 08:00:00,West Plant,Cutter,Day,Junior,51,74,0.03717211575607493,10,145.0609343435596,76.88443696026252,3.1910927289832802,68.91891891891892,0
2024-08-02 09:00:00,North Plant,Packer,Day,Mid,80,56,0.005490946689296461,10,128.55129954512503,64.25509440958777,2.788594596318594,142.85714285714286,0
2024-08-02 10:00:00,North Plant,Packer,Night,Mid,62,70,0.011212929091241799,4,102.46180352791495,64.64102535621998,3.349115727589015,88.57142857142857,0
2024-08-02 11:00:00,North Plant,Assembler,Day,Mid,69,62,0.015718135378838517,3,115.12700074427838,63.494119359338754,3.057008098872514,111.29032258064515,0
2024-08-02 12:00:00,South Plant,Painter,Day,Mid,53,57,0.07222726064028633,10,107.72133810434114,73.6044305815189,2.9304607994723377,92.98245614035088,0
2024-08-02 13:00:00,West Plant,Painter,Day,Junior,54,58,0.07772710315101575,9,84.51022530828669,73.38230555552214,3.510190552777159,93.10344827586206,0
2024-08-02 14:00:00,North Plant,Painter,Day,Senior,64,58,0.021358299569968927,6,121.29582239611304,65.82570300962938,3.4444613356663973,110.34482758620689,0
2024-08-02 15:00:00,North Plant,Packer,Day,Junior,65,62,0.03986520119356533,10,135.58192291584285,76.00765432616052,3.6766000846321374,104.83870967741935,0
2024-08-02 16:00:00,North Plant,Painter,Night,Mid,62,60,0.06335082513643601,7,121.86681983749617,75.34998589501828,2.567623074097725,103.33333333333334,0
2024-08-02 17:00:00,West Plant,Assembler,Night,Mid,51,68,0.030771001669388367,12,99.5209511186558,70.43819745433072,3.510246672266468,75.0,0
2024-08-02 18:00:00,West Plant,Packer,Day,Senior,62,69,0.03939018253102565,5,139.28352563405952,61.811882004002165,3.7739758858290413,89.85507246376811,0
2024-08-02 19:00:00,West Plant,Packer,Day,Senior,55,71,0.0710098816488295,8,104.56388870707151,67.36502616466818,2.515313338498768,77.46478873239437,0
2024-08-02 20:00:00,South Plant,Painter,Night,Senior,66,59,0.016600884299332003,9,120.83574650645603,70.32565867583918,3.6448925283816225,111.86440677966101,0
2024-08-02 21:00:00,South Plant,Cutter,Night,Junior,60,55,0.07950819707214682,15,99.23447445472048,67.82991120078395,2.4333998397693004,109.09090909090908,0
2024-08-02 22:00:00,North Plant,Cutter,Night,Senior,53,66,0.03650449424062157,12,152.6176913786449,73.50514604596195,3.565776993740579,80.3030303030303,0
2024-08-02 23:00:00,West Plant,Assembler,Day,Mid,58,73,0.020664236381092396,9,123.06727682998098,65.64522852389615,3.540591665760442,79.45205479452055,0
2024-08-03 00:00:00,North Plant,Painter,Day,Mid,58,66,0.07139951378796759,11,104.86743501917371,69.18026713932778,2.0642798383887024,87.87878787878788,0
2024-08-03 01:00:00,West Plant,Painter,Day,Mid,52,65,0.006120321404341418,20,123.31876148569337,66.04211999784438,2.8067001398472127,80.0,0
2024-08-03 02:00:00,West Plant,Packer,Day,Junior,54,63,0.05138553769959133,6,114.60100256391729,63.834473745128584,1.7985355352159966,85.71428571428571,0
2024-08-03 03:00:00,West Plant,Packer,Day,Senior,74,73,0.004935136696389977,9,148.38649135672338,65.36303069542494,2.9536929977403,101.36986301369863,0
2024-08-03 04:00:00,South Plant,Painter,Day,Senior,49,58,0.07569540860479289,10,114.07116840231316,71.29318467476884,3.3012075125760365,84.48275862068965,0
2024-08-03 05:00:00,South Plant,Packer,Night,Senior,55,67,0.051177553344189594,8,101.451466140089,64.03894786952797,3.4631257972599174,82.08955223880598,0
2024-08-03 06:00:00,West Plant,Painter,Night,Senior,66,64,0.03183764872677942,7,106.64059596068851,76.36971950451391,2.3856591340159725,103.125,0
2024-08-03 07:00:00,North Plant,Assembler,Day,Mid,70,55,0.03395224357964608,13,89.14585849261833,73.25344009795023,3.7248581321866423,127.27272727272727,0
2024-08-03 08:00:00,West Plant,Packer,Day,Junior,65,64,0.013210925712426293,13,120.18209879843457,66.76686769870005,4.552793581093517,101.5625,0
2024-08-03 09:00:00,West Plant,Painter,Day,Senior,60,72,0.028800649074178262,7,113.36681515513091,68.45716942108729,2.65333557360178,83.33333333333334,0
2024-08-03 10:00:00,North Plant,Packer,Night,Mid,75,67,0.07230391793869678,6,122.63560242214612,73.32369571986031,3.9840330646447044,111.94029850746267,0
2024-08-03 11:00:00,West Plant,Assembler,Night,Mid,59,61,0.06442999656744085,9,125.32502093898303,62.153678558650824,2.8141395675565057,96.72131147540983,0
2024-08-03 12:00:00,North Plant,Packer,Night,Junior,63,62,0.052918570526325176,13,104.84460206948074,61.33528383812575,4.1773309321787595,101.61290322580645,0
2024-08-03 13:00:00,South Plant,Painter,Night,Senior,54,71,0.07742257422587005,9,109.95239076483541,66.95881546724885,4.097735097393864,76.05633802816901,0
2024-08-03 14:00:00,South Plant,Packer,Day,Junior,65,55,0.04587493413700084,9,151.084343793973,64.16761485047472,2.828544251009381,118.18181818181819,0
2024-08-03 15:00:00,North Plant,Packer,Night,Senior,45,70,0.014102250351879394,9,102.555267951978,66.40712918921972,2.7845219255922165,64.28571428571429,0
2024-08-03 16:00:00,South Plant,Painter,Night,Junior,47,74,0.05708921220575232,11,144.45197515643258,61.22522847663208,3.181621099151895,63.51351351351351,0
2024-08-03 17:00:00,South Plant,Cutter,Day,Senior,64,58,0.04735319823063829,13,131.4359808309291,58.81708303542435,2.826524103436711,110.34482758620689,0
2024-08-03 18:00:00,North Plant,Packer,Day,Senior,64,71,0.03492376556038981,15,166.56172395668483,71.51426256003677,3.6091646828279864,90.14084507042254,0
2024-08-03 19:00:00,South Plant,Packer,Day,Junior,68,67,0.01175853475979519,9,134.7238217096367,73.56954915746368,3.1238446912252633,101.49253731343283,0
2024-08-03 20:00:00,West Plant,Assembler,Night,Senior,73,64,0.05421272206133419,8,121.14252408375094,63.15001072907736,2.278894838460447,114.0625,0
2024-08-03 21:00:00,West Plant,Cutter,Day,Junior,67,63,0.035525267045438846,14,128.1328164533927,73.75589983996352,2.3277207128881523,106.34920634920636,0
2024-08-03 22:00:00,North Plant,Assembler,Night,Junior,58,68,0.046290674493355104,6,127.97981501137073,74.22484855510481,2.5698809984799182,85.29411764705883,0
2024-08-03 23:00:00,South Plant,Painter,Night,Senior,49,71,0.025232183206231804,10,133.81557690431703,68.19612488573236,3.520772932424843,69.01408450704226,0
2024-08-04 00:00:00,West Plant,Painter,Night,Senior,65,57,0.012458205859680823,13,112.78860506641216,63.60878127449945,2.9261353344842216,114.03508771929825,0
2024-08-04 01:00:00,West Plant,Assembler,Night,Junior,62,55,0.028792602684823525,6,100.00555134796498,71.32101830855456,2.468573336090553,112.72727272727272,0
2024-08-04 02:00:00,South Plant,Packer,Day,Mid,57,55,0.06816838623889247,5,95.75615540677714,68.80870610126607,4.095258176993519,103.63636363636364,0
2024-08-04 03:00:00,South Plant,Cutter,Day,Junior,56,74,0.012765274593421853,7,102.569697603993,70.61890472589056,3.5555198396700387,75.67567567567568,0
2024-08-04 04:00:00,West Plant,Assembler,Night,Mid,56,56,0.0376986640443884,9,138.7173779146888,70.56162394019394,3.032614490303184,100.0,0
2024-08-04 05:00:00,West Plant,Assembler,Day,Mid,52,70,0.023808675458394914,9,116.2540742767396,74.79119570435135,2.194696331919287,74.28571428571429,0
2024-08-04 06:00:00,North Plant,Painter,Night,Junior,52,63,0.07698657902039685,10,141.38850421559886,69.87064173833805,2.578782389349955,82.53968253968253,0
2024-08-04 07:00:00,North Plant,Packer,Night,Junior,67,68,0.006773882702076195,8,101.05870684680806,65.01033397304435,1.6262139973291503,98.52941176470588,0
2024-08-04 08:00:00,West Plant,Cutter,Day,Junior,58,55,0.01962791820915596,8,128.8690051396883,78.00476221915997,3.1783830279293745,105.45454545454544,0
2024-08-04 09:00:00,North Plant,Assembler,Day,Mid,59,57,0.03596453931969408,11,106.99283319554515,71.50723251789063,2.700129912859013,103.50877192982458,0
2024-08-04 10:00:00,West Plant,Cutter,Night,Junior,55,72,0.019782248809972973,14,138.23236736088037,62.161439242856225,3.3322666139597175,76.38888888888889,0
2024-08-04 11:00:00,West Plant,Cutter,Day,Junior,58,55,0.05652741979406487,9,114.21292353153717,78.08718715730393,4.524235822386231,105.45454545454544,0
2024-08-04 12:00:00,North Plant,Assembler,Night,Senior,62,65,0.029670810447554975,12,134.84391447684004,70.3378886728967,2.7006625192493994,95.38461538461539,0
2024-08-04 13:00:00,North Plant,Cutter,Day,Senior,67,59,0.0624621546380257,6,108.72878326255017,69.72679850685775,2.7077167171137924,113.55932203389831,0
2024-08-04 14:00:00,South Plant,Painter,Night,Senior,67,65,0.04410187578189434,9,108.82801613748444,64.84902700621396,3.4199161605224786,103.07692307692307,0
2024-08-04 15:00:00,South Plant,Packer,Night,Junior,88,60,0.03414592106277775,8,150.00121451207914,66.63244737678691,2.5641289606246387,146.66666666666666,0
2024-08-04 16:00:00,South Plant,Packer,Day,Junior,75,61,0.02919008960259343,16,145.66961581714642,71.64689998647745,2.0747648619052663,122.95081967213115,0
2024-08-04 17:00:00,West Plant,Packer,Day,Junior,76,67,0.017761493682865205,16,99.36865295851308,61.59847730215416,1.9669067806051042,113.43283582089552,0
2024-08-04 18:00:00,North Plant,Painter,Night,Mid,71,70,0.02020467144733143,8,105.55022407579455,71.75279380937867,2.381937401892734,101.42857142857142,0
2024-08-04 19:00:00,West Plant,Painter,Day,Mid,35,57,0.014110376307025652,9,106.77568659962154,71.36330700805195,2.759832280297509,61.40350877192983,0
2024-08-04 20:00:00,North Plant,Painter,Day,Senior,61,69,0.06813961998573682,8,93.1566435739013,63.6580695921773,3.1559737729178234,88.40579710144928,0
2024-08-04 21:00:00,West Plant,Packer,Night,Mid,59,62,0.04386269569198466,11,87.92441505558313,70.56825113105967,3.794453385869506,95.16129032258065,0
2024-08-04 22:00:00,South Plant,Cutter,Night,Mid,55,74,0.03863001432040467,15,147.22698109180033,69.62209986563975,3.004833965630729,74.32432432432432,0
2024-08-04 23:00:00,South Plant,Painter,Day,Mid,57,70,0.025780083154955627,9,137.5190636795375,68.79988158640214,3.138040430106676,81.42857142857143,0
2024-08-05 00:00:00,South Plant,Assembler,Day,Senior,52,71,0.041349514051589584,15,94.24436060493414,69.76163620382266,3.675873663260703,73.23943661971832,0
2024-08-05 01:00:00,West Plant,Painter,Night,Senior,67,67,0.07060433151309169,7,90.19080312672645,68.39705421663506,3.4127029798492705,100.0,0
2024-08-05 02:00:00,North Plant,Assembler,Night,Mid,59,57,0.06848789068148932,14,142.27596165897464,70.93812924417063,2.82296411092043,103.50877192982458,0
2024-08-05 03:00:00,North Plant,Packer,Night,Junior,57,57,0.04792728376999927,9,133.38858763060247,68.9370401151378,3.909362250677336,100.0,0
2024-08-05 04:00:00,South Plant,Assembler,Night,Senior,57,67,0.04239656351098584,10,129.65119097882254,77.6632150932582,2.279058682685303,85.07462686567165,0
2024-08-05 05:00:00,South Plant,Painter,Night,Mid,57,71,0.01806255352483813,8,135.40217116448812,63.52370133993488,2.755234164112621,80.28169014084507,0
2024-08-05 06:00:00,South Plant,Painter,Night,Junior,62,68,0.055434250854148125,11,123.93765880053135,57.28257495583629,3.4273720265119594,91.17647058823529,0
2024-08-05 07:00:00,South Plant,Cutter,Night,Junior,65,59,0.06826542938739785,10,115.38861266736389,61.79566717678311,3.914180034605756,110.16949152542372,0
2024-08-05 08:00:00,North Plant,Packer,Night,Senior,73,66,0.024455304616214646,9,84.44231797429326,61.0576426683753,2.9908788344300445,110.6060606060606,0
2024-08-05 09:00:00,West Plant,Assembler,Day,Junior,64,70,0.03484326240536834,12,114.1951139695,68.94084682897129,2.0960105276139416,91.42857142857143,0
2024-08-05 10:00:00,West Plant,Packer,Day,Senior,77,60,0.008536830320270639,10,116.6730115592521,65.91852876445465,3.7486801068681315,128.33333333333334,0
2024-08-05 11:00:00,West Plant,Painter,Day,Mid,55,63,0.06865580403139418,13,121.96347184988655,74.16203315771791,3.143122036426693,87.3015873015873,0
2024-08-05 12:00:00,West Plant,Cutter,Night,Senior,54,70,0.007816676360282458,8,123.09714621285482,70.10654421939246,2.5736886849424434,77.14285714285715,0
2024-08-05 13:00:00,South Plant,Painter,Day,Junior,69,58,0.05634699315144061,4,148.1605695959837,68.21039024774558,3.0317745496726944,118.96551724137932,0
2024-08-05 14:00:00,South Plant,Painter,Night,Senior,51,60,0.014958374719393416,9,147.46794249036407,71.29457908083391,2.915059105751727,85.0,0
2024-08-05 15:00:00,South Plant,Painter,Day,Senior,70,73,0.05869189511483293,6,106.73459000794902,67.48270644640817,2.979569913999147,95.8904109589041,0
2024-08-05 16:00:00,West Plant,Assembler,Night,Mid,54,55,0.0514143030620396,16,107.81185269083534,73.8183386580377,2.513452487354714,98.18181818181819,0
2024-08-05 17:00:00,South Plant,Painter,Night,Junior,73,62,0.055231635272756686,7,116.94046006749156,61.58052162890135,2.651584738348541,117.74193548387098,0
2024-08-05 18:00:00,South Plant,Packer,Day,Senior,74,60,0.050863834001901,8,157.83931898878004,65.7318796191107,3.6724354932387766,123.33333333333334,0
2024-08-05 19:00:00,North Plant,Packer,Night,Mid,58,57,0.031733649851029874,10,113.16957044941108,69.37248819943018,2.4612103222368966,101.75438596491229,0
2024-08-05 20:00:00,North Plant,Cutter,Day,Mid,69,68,0.04961545671225554,8,101.22643527016969,70.92087596680264,3.5399201720734825,101.47058823529412,0
2024-08-05 21:00:00,South Plant,Packer,Day,Mid,53,56,0.018772299135237952,12,130.30850767039132,72.01102048317897,2.7900543984139814,94.64285714285714,0
2024-08-05 22:00:00,North Plant,Painter,Day,Mid,54,70,0.02191498068177193,3,115.87813437080783,76.33296972141747,2.5464832468180343,77.14285714285715,0
2024-08-05 23:00:00,North Plant,Painter,Day,Mid,68,67,0.0052106571673546575,9,122.6636637230316,70.92882108912018,2.727758629159382,101.49253731343283,0
2024-08-06 00:00:00,South Plant,Packer,Day,Senior,60,70,0.049026212404180196,8,112.13739086238937,73.8881375863304,2.819693381556366,85.71428571428571,0
2024-08-06 01:00:00,South Plant,Cutter,Day,Senior,67,65,0.0672635989580921,5,118.87866943027117,81.88381426404403,2.4741169389544932,103.07692307692307,0
2024-08-06 02:00:00,South Plant,Cutter,Day,Junior,63,65,0.03027599862542231,8,131.92191269108628,75.74385138211696,2.6951817812771135,96.92307692307692,0
2024-08-06 03:00:00,South Plant,Packer,Day,Senior,54,70,0.016694261774401014,12,119.5519075844794,70.80533813398368,3.3871629265990473,77.14285714285715,0
2024-08-06 04:00:00,West Plant,Assembler,Day,Junior,63,64,0.06591436945201369,13,122.02899363634087,64.03817913962538,3.0488589286287255,98.4375,0
2024-08-06 05:00:00,West Plant,Assembler,Night,Junior,55,71,0.05153011441832816,7,118.57421694639476,76.77989735241532,2.4893185426204005,77.46478873239437,0
2024-08-06 06:00:00,South Plant,Assembler,Night,Junior,61,66,0.07148237246955023,13,105.20779163515718,77.86211506898476,2.021234470396267,92.42424242424242,0
2024-08-06 07:00:00,North Plant,Assembler,Day,Senior,65,59,0.0004994922815612402,1,120.1603260418837,74.29974667019115,3.366003269938963,110.16949152542372,0
2024-08-06 08:00:00,South Plant,Packer,Night,Mid,72,66,0.03209251625924767,13,114.83876233188093,80.24147990621204,2.838832295471619,109.09090909090908,0
2024-08-06 09:00:00,South Plant,Cutter,Night,Junior,60,57,0.07207664532517705,6,142.33481637189652,70.22253510096559,2.9971465726300233,105.26315789473684,0
2024-08-06 10:00:00,North Plant,Painter,Day,Mid,55,73,0.05403063461845123,7,155.7934836766637,71.1506375364356,4.059848164738661,75.34246575342466,0
2024-08-06 11:00:00,West Plant,Painter,Day,Junior,56,64,0.03750929213769041,7,113.47765344336185,75.169047053984,3.161977278652528,87.5,0
2024-08-06 12:00:00,South Plant,Packer,Night,Senior,61,70,0.033163905492936754,15,115.12300708360372,70.98157416018839,2.6561880725484013,87.14285714285714,0
2024-08-06 13:00:00,South Plant,Painter,Day,Junior,61,73,0.0716128381810303,11,137.8570675648045,83.17020616606328,3.0940642882040925,83.56164383561644,0
2024-08-06 14:00:00,West Plant,Assembler,Day,Senior,57,65,0.06654360797639727,8,110.11687345096551,80.1824363877921,2.611211409674635,87.6923076923077,0
2024-08-06 15:00:00,West Plant,Cutter,Day,Mid,64,70,0.0009849428360750956,16,127.34299364184983,70.46898946974241,3.698403878467913,91.42857142857143,0
2024-08-06 16:00:00,North Plant,Packer,Night,Senior,62,64,0.009687204595480114,5,120.50223489126462,63.77531638590528,3.331248970812812,96.875,0
2024-08-06 17:00:00,West Plant,Cutter,Day,Mid,66,69,0.04098522534387814,15,111.21848435370487,73.76135931274575,2.7278780404279304,95.65217391304348,0
2024-08-06 18:00:00,West Plant,Packer,Night,Senior,55,57,0.009170896314224254,12,139.61138185196162,72.7699442432772,3.5162666112920435,96.49122807017544,0
2024-08-06 19:00:00,West Plant,Packer,Day,Junior,52,64,0.021981123549281473,7,112.46859821699675,73.63061432636744,3.199772561594887,81.25,0
2024-08-06 20:00:00,North Plant,Packer,Day,Junior,52,66,0.06679269673683785,15,112.08447284486206,70.89725255308707,3.171930897361342,78.78787878787878,0
2024-08-06 21:00:00,West Plant,Packer,Night,Senior,61,63,0.030891141383631374,8,86.01282810742987,71.66353528586454,2.9608184791470475,96.82539682539682,0
2024-08-06 22:00:00,West Plant,Cutter,Day,Mid,62,73,0.0360731657235057,10,125.63373450615123,66.86034693855817,3.0611632412155387,84.93150684931507,0
2024-08-06 23:00:00,North Plant,Painter,Night,Mid,57,55,0.013935280947407085,8,112.26893648427925,74.49939429134058,3.3977958659396794,103.63636363636364,0
2024-08-07 00:00:00,West Plant,Packer,Night,Mid,45,67,0.04818512253359519,9,106.13000774544996,56.212832491534165,2.447659589716388,67.16417910447761,0
